board,winner
OOXXXOOOOOOOOXOXXOXOOXXXXXOXXOOXOXOOXOOXOOXXOXOXXXOXXXXXXOOXX X  OOXOOOXOXOOXXX O,1
OXXXO  OXXXOOOOXO O OOOXXX OOXXOX XX XO OOOOOXX  XO O  XXXX XX  XO  XX O XOOOOO X,0
XXOXOOXXOXOOXXOXO XOOOXOOXOXOO XO X XXXOXOXXOOXOOOXXOOXXXOOXX XXOOOOXXXOOOXOX  OX,0
XXXO XOXXOXOOXXXXXXXOOOXOOOXOXXOXXOXOOOXXO OXXOXXXOOXXXXOXXXOOOOOOOXXOOOXOOXOOOOX,1
XOOO XXXOXXOOOXOXOXXOXOXXXOOX OOXOOXXX XOXOX OXXXOOXOOXOXXXX OX OXOOOXOXXX O OOOO,1
OXOO XXXXOO X O XXXOX OOOXOXOXX OX OXX OXXOXXOXO XO O  OXX O OXXOXOX OOX XOXO OO ,1
XXOXXOO XXOXXO   XXO XOOOX OOOXOX XOXOOXXX   OOXOXXX OXOOXXOOOOXXXOO O OOXXO OXXX,1
X OOOXOXOOOO XXX XXXXXOOXOXXX XOXX XO  XOOXOOOXX X OOXXOOX OO OXX OOXXOOXOO XOOX ,1
   OXO OO XXOX  O X XXXXOOX XX OOO X OX  XOXO  X   O OXXX OOXO X X OOOO OXX XO OX,1
OOXOXOO XOXOXOOOXXXOOOXXXXX XXOXXOXXXOOXO OX OOOXOXOOXXOOXOXOXXOOOXOO XXOXOXXXXO ,1
OXXXO   O  OO   XOXX  XXXO X X  O  OX   XXX  OOOO  OX XOXXXX XO OOOOOOX  XOXX OOO,0
XXXOOOXXXO XXXO  OOOXOXXXX OXO OXOOOOXXOOXOXXOXOXOXOOXXXXOXOXOOOXOX  XXOOO XXOOXO,1
 X XXXOX OXOX O XOOXOOOOXXXXXXOOOOX   OOXOOOXXOOXX OXOOXXXXOOXOXOOXXXOXOOXXXOOOOX,0
OOOOXOXXX XXOOXOXXXXOXXOXXXXXXXOXXOOOXXXOXXOOXOOOX XOXOOOXOOOOOXOXXXOOXOOOOOXXXOO,1
XXXOXXX XXXXO OX XOXXOOXXXOOOOXOOOOXXXX OXOOXXOOXX OO  XXOOOOOXXXOOOXOOXOX OOO XO,0
XXXXXXOXOXOXOOXOXXOOXXXOXOOOXOOOXXOXOXOXOXOXXXXXOXOOOXOOOOXOXXOXOOOXXOOOOXOOXXOXX,1
OOOXOXOOXXOXXXXOXOOXOXOOXXXXXXXXOOOXOOXOXOOXOXOOXXOOOXOOXOXOXOOXOXXXXXXOOXXOOXOXO,1
OO OXOXOOOXOOXOOXXOXOOXOOOXOXXXXXXOOOOOXXOXOXXX OXOOOX  XXO OO XXXXX XXOXO XXOXXO,1
XXOOXXXOOOOOXXXXOOOXOOXXXXXXOXOOOXXXXXOOXXXXXOOOXXXO OOXOXOOOOXOXOOOXOOXXOOOXXOXO,0
XOXOXXOOOOXXOOXOXXXOOXOOXXXXXOOXOOOOO XO XOOOXXOXXOXXXXOXXXXOOXXOXXOOXOOOXXOOXOO ,0
XXO XXOOXXOOX OXXXXXOOXOOXXXXXOOXOOXOOOXXXOOXOOXX XOXOOOXOOXXX OXOO OOOXXXOO XOOX,1
 OX  X X  XXOO XX XXOXXXO O  X OOXXXO XX   O OOX   O O XXO XOO  XX  OOOOXOXXO OOO,1
OXOOXOOOOOOXXXXOXOXOXOOOX  OOOXXXXXOOOXXOOOOXXXOX OOXOOOXXOOOXOXOXXOXXOXXXXXXXOXX,0
OXXXOXOOXOXXXOXOXOXOXXOXXOXOOXOOXX XXOOXOXXOXOOXXXXOOOOXOOOXOOXXXOXOXXOXOOXOOOOOX,0
XXOOOXXOO OXXOXOXOXXO OXOOXO XOOXXXXO XOOXXXOXXOXX OXOXOXOXXXOXOXOO OOXOXOXOXOXOO,1
OXXXOXXXXOXXOOXOOXOOXOOO O XXO O  OOOOXOOO XOXO OOXXOXOXX XXO XXXOXXO OX XOX XXO ,0
 XOOXOX  OO OOX   XXOXOX  O  X OX OOOOXXO O  XXXOOOX  XO O O  X   XOXO  O X XXXXX,0
OOOOXXOXOOXOOXOXXXXXXOOXXOXXOXOOXOOXXX OOXOOOOOOXXOX OOOOXXOOXXXOXOOXXXXXOXOXOXXX,1
XO OX O   OXXOXOX O  XXOO  XXO X O X OXX   OO   X   OXOXOXO OXOOOXO X OXXXOOXXXXO,1
OO   X OOXXXOXOOXOOOOXOXOXOXXOXXXX XXOOOXXXOXO XOXXXOOXOXOOXXXOXOXOOOXXOX XOO OXO,1
XX OOXO   XOXXX XX    O XX XOOOOOXOOOXXOXO O   XX OO O O  XOO X X O  XOOO XOXXX X,0
XOXXOX XXXOXXXOOXOXXXOOXXXXXXXOOOOO OXOOXXXOOOO OX   XXOXOOOO XXXOOOOXOOXXOOO  OX,0
XXOO XOO  XXXOXOXXOXOXXO  O XOOOOO OOOXXX OOOXXOXOOXX  XO OX XO XO O X  XO  XX  X,0
OOXXXOXXO O OX OXXOXXXXXXOX OOOXOXOOXX  XOOOOXXXXOOXXOXXX OOXXXOOX OOOOOOXXXXOOOO,1
XOXOOXX O XO O XO XX OX OOXX OOOXXOOXXXOOOOXXXOXOX X  XOOX XOOOX OOX XOOXOXX  OXX,1
OOXOXXXXOOXXXXOOXOXOO  OOOOOOXXOXX  OXOXOOOXXOXXOXOOXXOOOOXXXOX XOXXX OOOOXX XX  ,0
XXXOOXOOXXO OOXOXXXXOOOXXO XX XOX OOXXXO  OXOXOX  OO OOXOX OOOXOXXXOOOXOXX XOXOX ,1
OOOXOXXOXOXOOOX OO XOXXOOXX XX XXXXXOOOXOOOXXXOX OO X XXOXOOXXXXOOOOO OXOXXOXOOXX,1
 OXXXX OXOOXO XX O XXOOOOO XOOOOOXXXOOXX  O X OOOX OXOOOX OX OXOX XOOXXOXXX OXXXX,0
 XXOXO OOXX XOOOXX OXO OOX O XXXXO OOXXXOOOXOOX   OO X XO XOXXXXX OO   OXXXX OO O,1
XXOXXXOOOOX XO OOO XOXXXXOOXOXOO X XX XXO XOXXO XOOX X XOXOOOXOOOOXXXO O OXOXXOOX,1
O  OXXOXXOOOOOX XXXO  OOXXO OOOXOOOXOOXX XX    XOXXXXOOXXXX  XOXO OOOOX XOXO OXX ,0
XXXOXOXOXXXOXOOXOXXXXXXXXOXXOXOOXOXOOOXXXOXOXXOOOOOXOOOOOOOXOXOXOOXOXOOXXOOX XXO ,1
 XOOOOOOX OXOOOXXOO OOXOXXOOOXXOXOOOXOOOOXXXXOXXOOXOXXOXXXXXXX XXO OX OO XX XXXXO,1
XO XOXXXXOOOOXX XXOO X XXOXXOOXXOOXXOXO  O XO OOOOXOO XXXOOXOXOXXOO OXXOOOXOOXXX ,0
OOXXXXXOOXOXXOO OXXXOX OXOXXOXXXOOOOOXXXOOO XXOOOXXXO XXO OOOOOOXO OXOXOXOXOXXXXX,1
XOXXOOXXXXXOOXXOOXOOXXOXXXXXOXXOOXOXXOXXXOXOOOXOXOOOXOXXOOOXXXOOXOXOOOOOOXXXOOOXO,1
XXOOOOXO X  XXOOOOXXOXO XXXOXOX  OOXOXXXX OXOOOOOXOXOOXOXOOOO XXOX XXXXOXXXOOXOOX,0
 OOX XXO XOOOOXXOOO OXOOOOOXXXOX X X OX XOXXOXOOXX XOXXOXOOOXXOXOX XOOO XXO X  X ,0
O  XX OXXX XO OXXOX XXXX  XXOXO OOOOOXOOXOOXOOX OOO  XXXOXO OOOOXXXXXOO XOX OXOX ,1
XOOOO O  OXXX XXX X XXOO X O   O XXXO   OO OO OOOXOO   OXOXXX  O  XOX OXXXX  O X ,0
XXOOOXOOOOOXXOX XOXOXOXOXXOXXXOOO OX OOOXOOXXXOO XXOOXOOOX  OXXXO  XOXXX XOXXOXOX,0
OXXOOXOO X   XXXOXOXOO XOXOOXX  XX OXXOOX XOO  O OXXXX XOOXOXX  O OXXO  OOO X XOO,1
XO XX O X  OO OXXXOXOX  OX OXOXXXOO OXOXXO XOOOOXOXOX XOXOXXX XOOOOOOXXXXOXXXOOOO,0
OOOXOXXXXXOOOOOXXXOXXXOXXXOOXXOXXXOOXXOOOXOOXXOXXOOOXXXOXXXOX XOXOOOOOOXOXXOOOOXO,0
XXXXOXXOOOXOXXXOOOOOOXO XX OXXXOOOXOXOOXOOOOXXXX OOOOXXOXOXXO XOOOXOOXXXXO XXOOXX,0
XOXOXXX OOXOOOXXOXOXOOXOOOOXXO XO XOXOOXX OXOOXXXXOOXOXOOXXOXOOXX O OXXOXXXOXXXOO,1
OOXOO XOOOXXOXXO XX OOXO  XXOOOOOXXOOXX OO  OOXOXOOOOX XOOXXXXXXXX   OXX XXXOOXOX,0
XXXOOOXXXXXO OXXXO OOOOXOOOOXOXOXOOXO OXOOXOXXOXXXOXOXOOOOXOXX XXXXOXOOOOXX XXXOO,0
XOXXXXXOXXXOOOOXOOOXOXOOXOXXXXOXOXOXOOXOOOXXOOXOXOXOOX OOOOOOXOO XXXOXXXXXOXOXO X,0
X OXOOOXXOOXXOOOOX XOOXXXXXXXXXXOOO  X OX OOX OXOXXXXOOOOOO OOOXXOXOOXXOOO XXOXXX,0
O   OXXOOOX OXOOOO XXOXOXOXOXOXOXXXOOXXOXOO XOOX XOXX OXO X XXOXXOXOXXXOX XOXOOO ,1
O X OOXOX XXOXOXO XOXXOOOOXXO XOOOOXXOXXX OOOOXOXXXXOOXOOXXO XOXXOXXOOOXOX  OXXX ,1
XXOOXOXOXOXXXO X OXXXXOXXOOOOXOXOOOOOOO X XXO XOXOXOXOOXXXXOOOOOXOXXOOXOXXOXX XXO,1
OOXXOOOOX OOOXOOXXXOX X OOOXXOO     OXXXXOXOOXOXXOXXO XXXOOOXOOXXXOOXXXXXOXOXOOXO,0
XXXXXOOXOXXOXOXXOOOOOOXXXXOOOXOOXXOOXXXXOOOOXXOOXXXXX OOOOXOXOOOXOOXOXXOOOXOXXXOX,0
OXOXXOXXOXOXXOXOXXOXOXOOXOXOXXOXOOXOOOOX OXXOO XXOOO XXXXOXOXOOXXXOOXOOOXOXXOOXOX,0
XO  XOO XOXOXXXXOXXX OXOOOXXX XX  OOOOOX OO XX XXXXX  OO  OOXXOOOXOOOOXOOX  XXOXO,1
OXOOXOOOXOXOXXXOXXOXOOXOO XO XXXXXXOOXOOXXOOXXOXOOXOOXOOOXOOXOOXXXXXXOOOXXOXXOOX ,0
OOOXOXOOOXXXXXOXXXOOXOX XXXOXXX OX OOOOXOOOO OOOOX XXO X OOOO OXXX XO OOOXXXX XXX,0
  XX OXOX  X XXOOX X XXOXOXO XOOOOO   XXOXOOXOO OXOO OXX O XOOXOOOXXXXO O OO XXXX,0
XXOOOXXXOXXOXXX  OXOOO OOOOXX OXXXOOXXOOXOX OOXOOOOOOOXXX XXXOXO XOOX X O XXOXX  ,1
 X  XOXOO OXOX X OO O X XOX OXXO XXXOX XOX XOOOOXOOO X OX XO O  X O O  OXXXXOX OX,1
OXOXOXOXXXXOXOXOXXX XOXOOX OOOOOXOXXXOOXOXXXOO OXOXXOOOXOOXOOOXXX OXXXXOOOXXOOXOX,1
 XOXX XX OX  XXOOOXX XXO XXOOOXOX O O OOO OOXOXX XOXX OOOXOXOOXX  OXX  O O   XOXO,0
OXXO OO XOOOOOX OXX XXX XXXXOXOXXXOOXXOOOOXO OXXXOXOX XXX OXO OOXXO  OOXXOO XOXOO,1
XXOXXOO  O OOXXXOOOXOXOXOXX OOXX O OXXOXOXXX XXOOXXOX  OXOOOOX OOXOXXOOOOOXXXXXO ,0
XOXX OOOXXXXOXXOOOOOOOOO X XXXXXXOOOOOXOOOXXXOXXXX OXXOOOOX XOOXXOX OO XO XXOXO X,0
XXX OOXOOXXXOXXOOXXOXXOXXXOXOOOOOX OXXXOOOXOXXXXO XOOXOXOOOOOXOXOXOOXXXOXOOOOXXX ,1
 OO X XOOX XXXXXOOOOOXOOXO OXOXXXXXXXXX OO  OXXO OXOO X XXOOXOXXOXOXOXO X XOO OOO,1
OOOOOOXOOXX  OXXOOXXXXXOXOX OOO XX OOXOOOOXOOXXOOXX OOXXXXOO   OXXXXXXXXO    XXO ,1
 XOOOX XXXOXXXXOOXXXOXO  OXXXXXOOXXOX OO OOOXXO OX XXOXOXXO OOOXOOXXXXXOOOOOOOOXO,0
OOXOXOXXXOXXXOXOXXOOXXXOXXXOOXXXXOOOOXOOOOOXXXXXXXOOXOOOXOOXOOXOOXXOXOOOOOXOXXXXO,1
OXXXOO XXXOXOOOXOOOOXOOOOOOXXOXXOOOXOXOOXOXXXXXXXXXX XOXXOOOXXXOOXXOXXOXOXOOXOOXO,1
XOO XXOXOXOXXXOXXOXOOXOOXXXOOXXOOXXXOOOOOXXXOXXOXXO XXOXOOXXOXXXOOOXOOOOOOOXXXOOX,1
 XOXXXX OXXOXO XXXOXOX XXOXOXXXOOOOOOOXOXOXOOXOOO XXXO O XXXOX XOXOO XOOOO  OXOOX,0
 XXXXO XOX XOXXOX OO O X OOOOXXXOXOXXXOXX  OOOXO  X   X  O OO OXXX O   OXOXOOXO  ,1
 OXXXXXXXOXOOOOXOOOXXOOXXOXXOX XOOXXOXOOXO O XOXOOOXXXO OXO  OOXOOXOXXOXXXOOXXXOO,0
XOXOOXXXXOXOOOXXXXXXOXXXOOOXXOXXXOOOOXOXOXOOOXOOXOOOOXOOXXOOXOXXOXOXXXXX OOOOOXXO,0
OOX OOXOXX OXXOOX XXOXXXXX OOOOXOXXOXOXXOXOXO X  XOOOOX XOXOXOOOXOXOOO XOXX O X X,1
XOO OOX  XOOXX  OXOXXOOX XXXXXXOOOXXX XX OXXOXXX  OOO OOOO O XO   OOXOXXOOXO  OX ,0
OXXOOOOXXOOXXXOOOXXOXOO OOXO XOXXXOXOOOOOXOXXOXXOOXXXOOOOXOXXXXXOXXXXXXOOXOXXOOOX,1
OXOXXOOOXXXXX XOXXXXXOOOOXOXOXXXXOXOOXXXOXOOXXO XOOXXXXOOOOOOXOXXXXOOOOXOOOXOOXOO,1
 XO OX OXOX OX XOOOOOXO OOOOXOXX O XOXXXXOXOXOOXXXXXOOXXOXOOXOOXXOOOXOXXXXX  OXOX,1
XOXXOOXXOOOXXOXXXOXOXOXOXOXOOXXXXXXOOXOOOOXOOXXOOOOOXOOXXXXXOOOOOOXXOXXXXOXXXOOOX,1
OOOXOOOOXXXXXOXO X OOXXXOOXOO O OXXXOXXOXXXXXXOXXOX OOOX XOOOXOX X OOXOXXOXXOOOOX,1
XOOOXXOOOXXXOXO OOOX XOXOXXOXX OOXXOXX OOXOOOXXXOXXXOOOOXXXXXXOOXO XXOXXOOOOXX OO,1
OO XXXXXOO X OOX OOXOXO XOOXXO  XOXOOOXXOX X XO XXXXOXOO  XO   O XX OO XOXOOX OX ,1
 XOOX   O   XOO O OX X  OX X OXXXX OOOOXXXOOXX X  X  XO O X  XOOXOX O O   OX X O ,1
XOOX  OX XOXXOXOXO XXXOO OXOOOOXXXXOOO OOOXOXXX  XOOOXXXXXXOXX XOO OXOOOXOXOXOX O,0
XX OOO OOXXXOXXOOX  XO OO O XXOOXOOOXOOOXOXX XXXOXOOXOO XXOO XXXX XO XO OXXOX XOX,1
XXOXOXOOOXOXXOOOOXXOOO XXOXXOXXOOOXOOXXXXOOOOOXOOOXXXXXXOXOOOOOXOXXXXOXOXOXXXOXXO,0
XOOXXOXXOOOXOXOXXXOOXXXXXXXXXO XOOOOOXOOOOOXXOOOXXOOXOXXXOOOOOOXOOXXXOXXXOOOXXXXO,0
OXOXXOXOXXOXXOOOOOX OXOOOXOOOXOXOXXOOXOXXXXOXXXO XXOXXXXOXOXOOOXXOXOXOOOXXXOOXOOX,1
XXOOOXXOOXXOOXXOXOXOXXXOXXOXOOOXXXXOXXOXXOXOOOOOXXOOXOXOXXX OOXOOXOX XX OXO OOXOO,1
XOXX XXOOX  O OXOXO  OXOXXOX OOOOOOOXO XXO   OOOOX    XOX XXO  XOOXXX OX XXO X  X,0
    XOX O OX XXX OOXOO   OX OXOOOO  OXOXX  X   X XOX X    XXO   OX OX OOOXO O XX ,0
XXXXOOOXXXOOOXXOOOXOOXOOXXOXOOOOXOXXXXXXOXXOXOOXOOOOXXOXXOOOOOOXXOXOXOOXOXXXXOXXX,1
OXOXOX OX OXXOXOXOOOXXXXO  XXXOXOXOXOOXOXOOOOOXOOOOXOXOXX  OOXXOXXOXXXXXOOXOXOXXO,1
XOXXX OOXXOXXXOOOOOO OOOXOOOOOXXXXOOOX XOXOXXOOOXXXXOXXOOXXXOX XOXXOXO XOOXOXXOOX,0
XXXXXX OOXXXOXXXOXXXOOXOOXOO OX OXXOOOOOOXXOOXOXOXOOXOXO OXOX XOOXXOOXX XOO OXOOX,0
OOOOOOXOXOOOOXOXXX OXXXXOOOXOXXOOOXOXOXOXXOOOOOXOXX XXOXXOOXOXXOXOXXXXXXXXOOOXXOX,1
XXXOOXX OOXOXOXOOO OOXOXOOX OOXXXOOOOO XXOX OX OXXXXO OOOXXXXXOXXXOOXXXXXOOXOOOX ,1
XOXXXOO XOXXX OOOOOOXOOXXOXXOOXX XXOX OXXOOOXOXOO OXXOOXO XXXXO OX XXX OXOOOOXOXO,0
OOOXXO OOOXOOX XOOOXX XOXOOOXXOXOOX OXOXXXOXOXXXOXOOXOO X XXXOXXXOX OXO OXXOXOXXO,1
 OXOXXOOOXXOXOOOXOXXX OXOXOXOOOOXXOOXXXOOOXXOXOX X XOOXXXOOXXXOXOXXO  OOOOXOXXOXX,1
XOXXXXO XXX XXOO O XXXXOOO OOOO OXO OOXOOXOX X X O O X OOX  O  XXXXO XX O   O   O,0
OXOXO XXXXXOOXOXXXXOXXOOOOOXXXO OX XXXOXOXOOOOOOX XXOXXOXO    OXOXXOOOOOOXOXXO OX,0
OOOXXO XXOOXOOOOOOXXOXXXXOOOOX OO X XOXX XOXOOX XXXOOOOXXXOOXXOXOXXXXO OXXX X OOO,0
XOXOOOOOOOXXO XOXOXXOOXOOOOOOOOXXO XXX  XOOXXXOXXX XXOXOX XXOXXXXOXOXOOXOXXO XOOO,0
OOOO OOXOXOX XOXXO OOXOXXXX OXXXXXXXXOOOXOXOXOOX XXXXO XOX XOOOO XO  XOOOXO OXO X,1
 OXXOOX XOOOOXO X XO XO OXX   OXOOOOXOXOOOXXXXO OXX OOOXX  XOXXXXXO X  O XOXOOX  ,0
XO OX OOXX XOOO XXOXXXO XXXO XOOOOOXOXOXOXXXOO OOXX XXOXXXO XOOOXXXXXXO OXO OOOO ,1
XOO OOXOXXXOOOX XXXOOXOOOOXXXOOOOXOOXXOOXXXXXXXXOOOXOOXOXOOOXXXXXXOXOOXXOXOOOXXXO,1
OOXOXXXOOXOOXOXXOXOOOOOXOXOOOXOOOOOXOXXXOXOX XXOOXOOXOXX XXXOXOXOXO XXXXOXXXXOXOO,0
OO OXO OXOXOXOX XXXOXXOXOOXOOOXXOXXO XO XOOXXOXOOXXOXOXOOXXXOOOXXX OOXOXOXOXXOXOX,1
OXXXXOXOOOOOOXOXXOXXOOXOOOXOXOOXXXOXOOXXXOXOOOOXOXXXOOOOOOXOOXXXOXXXOXXOXXXXXOXOX,1
OOOXXXXXOXXOOOOOOOOXX OOXOOOXXXXO XOOXXXXOXXOOXOOXOOXOO O XXXXXXOOOXOOOXOXXOX XXX,0
OO OXXX XO  X OOXOOOXOOOXXXX O XXXO XOX XO OXXO  XXX  OOOXOXOX X X  XX OOXO OO O ,1
OOOXXOOOXOXXOXOO OOOOXOXXOXXXXOXXOOXOXOXXOXOOOXXOOOOXOOXXX OXOXXOOXOXX OOXX XXXXX,1
XOX  OXOOXXXXOXXX XX OOXXOOXOXXXXOOOXO OOXOO OXXOOXXOOXXXOOX XOOO OXOOXXOOXOXOXOX,1
OXXO OXXXO XOX OXX X OOOX OOXOOOXXO XO XXOXOOOOX OOXOOOO  OOXX XXOX XOXXXXXX  X O,1
OXOXXOXXXXXXOOXXXOX XOO XXXOOOOXOOXXO OOOOOOO OXOXXX OOXXXXOXXO XXXXXOOO OO OXOO ,0
XOXOOOOOOOOOO XXXXOOX OOXOX O XOXXXOOXXXO X OOXXOXXOOOX OXXXXOXOO OO XX XXOXXXXO ,0
  XXXOOXOXX    OX XXOOOXX OOOXOXOXXOOOXXXXOOX XXXOO   OXOX  XOOOOXXOOX X OX OOOX ,1
XO XOOOOOXXXOXOOXXXOO OXXOOOXX X OX XXX OOX   OOXXOOOXX XXOOOXOX OOXX OXO XXOOOXX,0
OOOO OO XXO  OOX X XXOOXOOXXO O   XX OOOXXXXOXXXO OXXXXXO XX OXOXXOXXO XOOOXO OOX,1
OOX XOXXXX OXXOXOX XXOOO XXOXOX XX O XOOOXXXOXOX OOXXOOXOOXXOOXOOXOOXXXXOOOOOXOOX,1
XXXO XOOO XOXXXX XOXOOO XOXXOOXX  XXOOX O O  XOXO OXOOXO OO OOXXOOXOOXXXXXXXOXOOO,0
XXXX XOO XXXXOXXXXXOOXOOOOOOO XOOXXOXXOOOOOO  XXOXXOOXXOOOOXXOOOOXOXXOOXXOXOXXXXO,0
XXXXXOOX XXOXXXX XXOOOXOOOOO XOOOOOXOXXXXOOOOOOOXXXXOOOXOXXOOXOXXO OX XOXOXOOXXOX,0
 XXXXOX OOOO XXXO OOXOX XXOOO XXOXO OOXXOXOOOOOOOOXXXXXXOX OX X  XOOOXO XXOOXOXXX,1
XXXOXXOOOXXXOOXXOOOXOXOXXXOOXXOXOOOXX XXOOXXXXXOXOXXXOOXOOXOXOXXOOOOXOXOXOOX OOOO,1
OOXXOXXXOXXO OOOO OXOXOOX  XXX OOOXXOXXXOOXXXO OXO XOO OXXXXO XOOXOOO OXXX OO XXX,1
OXXXXOOXXXOOXXXXOXOOXOXOXXOOOOOOOO XXOOXOXOXOXXOO OOXOXOXXX OOOXOXOOOOXXOXXXXOXXX,0
XO O OXXXOOXXXXXOX XOOOXOX OOXO OXOOOXXXO XOOXXO OX OOXXXXOXOOXOXOO X XXXOOXOXOOX,1
XXXOOOOX   XOOOXOOXXOXXO XOX OOOO XXX OXXOX XX OOOOOOXXXOOXX OXXXXOXXOOOOOO XXXOX,0
XOXX OOXOXOOX XXOX  OOO OO XOXOOOXXOOOX  XXOXXOOXOOXO XOOOXOXXXOOOOXOXXXXOXOXXXXX,0
  O XXOXXX X XOO XXOOOXOXOOOXOXXXOOX OOOOOOXOXO XXXXOXXOXX XXXOOOXOOXXXXOOOOXOOOX,0
O O  XO OX OX XXX   OXOOX  X O  XOXOXOX OXXO XXXOOXXXOX  XOXO XOOOXOX OO   OOX XO,1
XXOOOXOXOOOXOXOXXXOXXXOXOXXXOXXXOXXXOXXOOOXOOOOXOXXXXXXOOOOXXOOOXXOXOXO XOOOOOOOX,0
 X  OO O OOXXXOXXX    XOOOOOX OOX XXXOOX XOX OXX OO OX XXX XOOXOXX OXOXXO OOXOXOO,0
OXOXXOXXXOOOX XOOOXOOOX XXXX XOXOOOXXOXOOXOOOXXXOXXXOXOXXOOXOXOXX O XOOOOXOOXOOXX,0
X OO OXOX X OOXXXOOX  OO XOXX X OXXOOOXOXOX XOX XXX XXXXOO X XOOOXXOXOXO OOOX OOO,1
XOXOO OX XO  OOOXO OXXXOXOOOO OXOXX XOOXXOOX  X OXX XXO OOXOXXOXXX XXOOXOOXXO OXX,1
OX X X  X  OO XX  OOXOXOX   OOX OOXOX  XOO  XXXOXOOO  O X OO O  XXXXXXXO OO XOXOX,1
OXXOXXOXXXOOOXOOOXOXXXOXOXXXOXXOOOXXOOXOXXOXOOOXXOOOOXXOOXXOXOXOOXOOOOXXXXXXOOXOX,1
 XOXOXXXOXX  XXO  O XXXO XOO XOO OO X XOO XX OXOOOOX OXXXXOX  OXXOOOXO OXOO OXOXX,1
OXXOOX OXOXOOOXOXXXXXOOXXOOXXXXXOXOXOXXXOXXO OXOOOOOXOOXOXOXOOOXOXOXOOXXXOOXXXOXO,1
XXOOXXXOO O XXXX XOOXXX XOXOXXXOXOO OOOOOXOOOOXXOOOX OO XXXOX XOO O XXO OOX O XXX,0
XXOOXOOXXXXOOX  XO  XXXO XXXOXXOO OXXXXXOOOO O OXO XOOOXXOXOOXX  XOXOOOXOXO OOOXX,1
XXOXOOOX XXOXXOOXX O OX O XXXOOXOOXXOOXOXXXXXOOXXOOOXXOXOXOOOXOXOXX  OOXXOO XXOOO,1
OXOXOO OOXOOOOOXXOXOXOOOXOXXXOXXOOOOXO OXXOXOOOX XOXOXXXXXOXXXXXXOXXOOOX OXOO XXX,0
OOOOXXOXOXOXOOOOXXXOXOOXXXOXOXXXOOOXXXXOOXXXXXXXOOOXOXOXXOXXOOXXOXXOOOOOXOXOOXXOO,1
OXOOXXXOO XO XOOXXOXOXXXXXOXXOXOXOOXXXOXXXOX OXOXOOOOO OXOX X OOXOOXXXO XO X OOO ,1
OXXXOXOOOOXXXOXOOXOOOX OOXXXXOXOXOXOXXOOXOOOXOXOXOXXXXOXOXOXXXXXOXOXOOOOXXOOOXOOX,0
XXXOO O OXOOOOOOOXO  OXX OXXO  X OOXXXO XXOOOXXXO  XO OOXX XOXOXX XOX OO XXOO XXX,0
XOXO O O O X OO OO  OOXOOXXXOX XOOXXOOOOX  XOO   X OO X XXXX X OX X  XXOX OXO X X,0
OXXOXOOOOO OXXOOXXXXXO XXXX XOXXO OOXOOOOOOXXXX  OOXOXXOOOXX XOXXXOOXXXO XOOXOXOO,1
XOOXXXOXXX XOXXXXXXO X OXOOXOO X XOOXXOOOOX  OOOXXXOOXXOOOXOOO XOXXXXO XOOX OOOOX,1
XOO X OO XXO XXX X OOXX OXOOOXOXOO X XXOOX  O OX XOO    XO  OOOXXXXXXXO  OXOO  X ,1
  XOOXX   O  OXXXXXXOOXOXXX  X   O O XOXOOXX XX OXOOO  XXXO XOOOO OXOOOOXOO   XXO,0
OX XXOOXXO OOOXX OXOO XOXOOOO XOXXO O XX OXXXO  XOOOOXX  X XOO X XXOOOX   X  OXXX,1
   OXOXOOOXOOOXOOOX OX XXX OX OOO XXXOOX  XXX OO XOOXXO OO XO XO O   XXXXX XOOXXX,1
XOXXXO OOXOOX O XOXX OOO XOXXOX OOOXXXXX XOXOOOOOOOOXOOXXXXOXXXXOXOXXOOOX OX XOXO,0
XXO XOXXOXXOXXXXXOXOXOOXXOOXXOOOOXOOXXXXOOOOXOOOXXXOOX OO  XXOXOXOXOXXOXOOO  XOXO,1
OXOXOXXX XXXOOOXOOX  OOOX  OOX OXXOOOOOXXOXXOXXOXXOXX OOOXOOOOXXXXOOXOXXXOX XXOXO,1
OOXXXX OXOXOOOXOXOOXOOOXOOOXXXOXXXOOXXOXOXOXOOO XOXOOXXXXOXOOOOXOOOOXXXXXXOXXXXOX,1
OOXOXXXOOXOXXOXOX OXOOOOOOXOXXXOOXO X OX XOXOXXXOXOOOXOX XOOXXOOXOXOOX XXOOXXXXXO,1
OXXXOXXOOXOXOOOOO XOXXXXOXO OOOOOOXO  XOXOXOXOOXOOXXXXXOOXXXOXXX  OXX OOXXOOXXXOO,0
 XXXOXXO OO OXXOXXXXXXOO  XOXOXXOXX X XOOOOOXOOO  X OO OO OOXOX OXOX OXX O    XXO,0
OOXOOOXXOXOXOOXXXXOOXOOXXOOXXXOXXOXXXXXOXOOXXXOOXXXO OOXXXOOOXOXOOXOOOXOOOOOXXXXO,0
XXO OOX OXOXO OXOXO XXXOXOOOXXOXXX  OX OXOOOOXOXXOX X XOOXO XX OOOXOOOO XOXOXXXXX,1
XXXOXOOOX OOOXXX OOXXOOXX OXOO XOXXXOXOXOXOXOOXXXOOXXOXOOOOXOO XXOXOOXXXXOOOX XXO,1
XOXX  XX OOOOXXOOO  XO OXO XOOXOXOXX OOOX XXXOXXX XOO X XOXOXXO XOX  O O O O XXOO,0
