board,winner
 XOXOXXO ,1
OOOOXXXX ,0
XXOOXXOXO,1
OXX XOX O,1
XOOOXOXX ,0
O X OXOXX,1
OXXOOXOXX,1
XXOOOXXO ,0
XOOOOXXX ,0
 XXXOOO  ,0
XXXOOX OO,0
XOOXXXOXO,1
XOOXXXXOO,1
XXOOX OX ,1
X OXO X  ,1
XXOOXOXXO,1
XXOOXXOOX,1
XOOXOXXOX,1
OXXX OX O,1
OXOOXOXXX,1
O X XOXOX,1
OX OXOX X,1
OOOX X  X,0
XXXOOXOXO,1
X OOOXX  ,0
OOXXXOXOX,1
X OOO  XX,0
X XOXOOX ,1
XOXOXOOXX,1
XOXOOXXXO,1
 XOXO XOX,1
 XX OXOOX,1
OOX XXXO ,1
 OXOXXO X,1
OX XXOOOX,0
XOOXXXOOX,1
OXO XX OX,1
 XOOOOXXX,0
XOXXOOXOX,1
XXXOXOXOO,1
OOX X XXO,1
OOXXXOXXO,1
X   XXOOO,0
OXOXOXXXO,1
XXOXX OOO,0
O X OXXXO,1
 XO X  XO,1
 XX XOOXO,1
XXXOOXOOX,1
OXXOX X O,1
O XO X  X,1
XOOXOXXOX,1
XXXOOOX O,0
O XXXOOX ,1
OOXOXXOXX,1
XOOXOXXOX,1
OXXXX OOO,0
XXXXO OOO,0
OX OXXXO ,1
XOXOOXXXO,1
 X X  XOO,1
XX XOOO  ,0
XOOXXOXXO,1
OXXO X OX,1
X XOOX OX,1
 OXOX XOX,1
XXX OOOOX,0
OX OOOXXX,0
OXXOXXXOO,1
XOXOXXXOO,1
  XOX X O,1
XOOOXXXO ,0
 OXXXOX O,1
 X XOXXOO,1
O XOXOX X,1
XXOOXXOXO,1
 XOOXOX X,1
OXXOOXOXX,1
 XXX OOO ,0
XXX OXOOO,0
XOOXXXOXO,1
 XXX  OOO,0
OXXOOXOXX,1
XXO XXOOO,0
 X XOOXOX,1
 XXXOOXO ,1
XOXXOXOXO,1
 XX XOXOO,1
OX XX XOO,1
OXXX XOOO,0
X  XOOX  ,1
X XOOOOXX,0
XOOXOOXXX,1
XXO OXOOX,0
OOO  XXX ,0
OXXOOXXOX,1
X  XO XO ,1
OX X OXOX,1
OOX OX XX,1
XOXOXOOXX,1
XOX OOOXX,0
 OX OX  X,1
OXO X X  ,1
OOO X  XX,0
XXOOOX XO,0
  XOOOX X,0
OXO OXOXX,0
OXXXOXOXO,1
XOXOXOOXX,1
XOXOOX  X,1
XOOOXOX X,0
XOXXOXOOX,1
OOXO XX X,1
XXXXOOO O,0
OX XO XXO,1
X OXOXX O,1
  XOXO X ,1
XOXXOXOOX,1
OOX OOXXX,0
XOOXXOXXO,1
XXOOOXXO ,0
OXXXOXXOO,1
XO X  X O,1
  X XOXO ,1
OOO   XXX,0
 XXOOOXOX,0
XXX OOOOX,0
OX OXX XO,1
XXXOXOXOO,1
OX XOXX O,1
OOOXXXX O,0
OX OOOXXX,0
OOXXXOXOX,1
X X OXOOX,1
OXXXOXOXO,1
XOXOOXXOX,1
XOXXOOXOX,1
OXOOXXXOX,1
XX OOOXOX,0
XOXXOXOOX,1
 OXOXOX X,1
XXO OXOXO,0
OOOXXOX X,0
OOOXOX XX,0
XOXXO XO ,1
 OXX XOOX,1
XXOOOOXX ,0
  XOX XO ,1
XX OOOOXX,0
OXX OOOXX,0
XX X OOO ,0
 XXX  OOO,0
XOOXXXOOX,1
OXOXXOXOX,1
 XOOO X X,0
 XOOOX X ,0
OXXXOOXOX,1
OXXXOOXOX,1
OXXXXOOXO,1
OOX XXXO ,1
X  XOXXOO,1
  XOOX X ,1
XO XOXXO ,1
OX OXOX X,1
XOXXOXXOO,1
XXXOOOO X,0
OXXXXOOO ,0
OOOXX XOX,0
OXOX OX X,1
 XOXO X  ,1
XXOOXXOOX,1
X  XOOXXO,1
XXOOOXXO ,0
XX X OOO ,0
OXOOOX XX,0
OXOXXOXOX,1
XOOX  XOX,1
XO XO XOX,1
OX XXOOX ,1
XXOOOXOX ,0
 OOOXXXOX,0
OXOXOOXXX,1
OXXXOOXOX,1
OOOXO XXX,0
OXXOOXXXO,1
   XXXOOO,0
XXOOX X O,1
OOOXOXXX ,0
  XXOOOX ,0
XOXXOOXXO,1
 X OXXOXO,1
X XOOXOX ,1
XOOXXOXOX,1
OOXOXXXXO,1
XXXOXOXOO,1
O XXOX OX,1
   XXXOOO,0
  XOOX X ,1
OXOXOOXXX,1
 X OX OX ,1
OOXO XX X,1
X  XXOXOO,1
OOOXX X  ,0
XOXOXXOOX,1
OXOXXOOXX,1
X XOOOXOX,0
OOXXXOOXX,1
XXOOO XOX,0
XXXOOXOXO,1
OXOXXXOXO,1
 OX XXXOO,1
OXOOOXX X,0
X  X  XOO,1
XOOOXOXX ,0
 XOXOOX X,1
XOOOXXOX ,0
OOXXOXXOX,1
OXXOXXOOX,1
XOX X XOO,1
XOXOOO XX,0
X   XXOOO,0
OOXXOXOXX,1
XXXOOXOOX,1
XOOXXOOXX,1
OOX X OXX,1
X XOOX XO,1
OX XXO XO,1
OOX  X X ,1
 OXXOX XO,1
XX  XOOO ,0
OOX XXO X,1
X OX OX  ,1
 XXX OOO ,0
 OX  XO X,1
XOXOOOX X,0
XOOXXXOOX,1
OXOX  XXO,1
OXXOXXXOO,1
XOOOXX XO,0
XOOOX OXX,0
OXXXOOXXO,1
OXOXXOXOX,1
 XO X XO ,1
OXO X  X ,1
OXXXOXOXO,1
OX XXXOOO,0
  XOXXXOO,1
 X XXOXOO,1
 XOXOXO  ,0
XXOXOOXOX,1
OXXOXOXOX,1
 OOOXXOXX,0
OOOXXXOX ,0
XXOX OX O,1
 OOOXXXXO,0
OOXXXOXOX,1
OX OXO XX,1
XOXOOXXOX,1
XXOOOX XO,0
 OXX XOOX,1
XOXXOOXXO,1
 OXOOXX X,1
 X OOOX X,0
XXXOO XOO,0
 XXOOO X ,0
 XXOOO  X,0
O XOXXX O,1
 X  XOXO ,1
OOOXXO XX,0
OOOXXOXX ,0
XXXOOOO X,0
XXXOXOXOO,1
 X  X XOO,1
OXXOOXXXO,1
X XXOOOXO,0
 XX OOO X,0
O XXOXOX ,1
OXXOXXXOO,1
XOXX XOOO,0
OOXOXOXXX,1
XOOXOXXXO,1
X OOO X X,0
OXX OXOX ,1
X XOOOXOX,0
X X XOOO ,0
X XOOOXOX,0
XXOOXXOXO,1
X XOOXO X,1
OXXOXO X ,1
OOOXXX XO,0
X XXXOOOO,0
XXXOOX OO,0
OOXXOXXOX,1
XXOXXOOO ,0
XOOXXXOOX,1
O XOX  X ,1
OOX  X  X,1
XOOO XXOX,0
XXXXO OOO,0
XXOXOXXOO,1
XXXOOX OO,0
XOXXOOXOX,1
OXOXXXOXO,1
OXO XXO X,1
XOOXXOXOX,1
XOOO XX  ,0
O X OX  X,1
OOO  XX X,0
 XO XXOXO,1
  XXXOOXO,1
OOOXOXXX ,0
OXOX  XOX,1
XXOOO XXO,0
 X XOOX  ,1
 XXOOO  X,0
OOXOXXOXX,1
OX XXXOOO,0
 X XOOX  ,1
XXOOXXXOO,1
OXX OX XO,1
OOOXX XOX,0
 OX  XOX ,1
XOXXOXOOX,1
OXXOOXOXX,1
 XOOX XXO,1
XX OX XOO,1
  X XOOOX,0
OOX  XXXO,1
XOOXOXXXO,1
OXXOXXXOO,1
XXOXXOOXO,1
XXOOOXOX ,0
XOOOOXXX ,0
OXXXOOXOX,1
O X X OX ,1
OXOXXOOXX,1
XXOOXOOXX,1
OXOXXXOXO,1
O X  X XO,1
XX  XOXOO,1
XOOXOOXXX,1
O XOX X  ,1
OXXOX X O,1
OX OX  X ,1
OXXOOXXXO,1
OXXXOOXOX,1
 OXOXX OX,1
 XXXXOOOO,0
XXXOXOOXO,1
OOOXO XXX,0
OOO XXOXX,0
XOXOOXXXO,1
OOXXOXXOX,1
XOOO XXXO,0
OXOOX  XX,1
XXOXXOOXO,1
XOXXOOXOX,1
XOOOO XXX,0
XOXOXXOXO,1
OOXOOXXXX,1
XXOOXOOXX,1
XXOOXXOOX,1
XOOXOOXXX,1
XXXOOXOXO,1
XXOOXOXOX,1
 X XX OOO,0
OXOXO OXX,0
XO X XXOO,1
XXX OXOOO,0
X XOXXOOO,0
XOOOX XXO,0
  XOXOOXX,1
OOOOXXX X,0
XXOOX X O,1
XXOOX  XO,1
O X OX X ,1
XXO X XOO,1
 XO XOXOX,1
OOXXXXOOX,1
 XOOO X X,0
XOOX XX O,1
O X X XO ,1
XXOOXOOXX,1
OXOOXXXXO,1
X  X OXO ,1
XOX X OXO,1
 X  XOXO ,1
XXOXOOXOX,1
 OX XXXOO,1
XX OOOXXO,0
XXOOOX XO,0
 XOOOXXXO,0
XXOXOOXXO,1
XOXOXXOXO,1
OXXOOOX X,0
O X OX X ,1
OOOXXX OX,0
XOXOOXXOX,1
X XOOXXOO,0
OXXXX OOO,0
X  X  XOO,1
XXXOOXOOX,1
  XOXXOOX,1
XXOXX OOO,0
OOXO XXX ,1
XOXOOXXOX,1
OXXOOXXOX,1
  XOXOXXO,1
  X X OXO,1
OOXOXOXXX,1
O XXOOOXX,0
OOOXXX OX,0
XOXXOXOXO,1
XO X OX  ,1
XOXXXOXOO,1
XOOXXXXOO,1
OOXOXX X ,1
 X  X OXO,1
XXXOXOOXO,1
OXXOOXXOX,1
OXXO XOX ,1
XOOOXO XX,0
OXO X XXO,1
 X  XOXO ,1
XOOO OXXX,0
X  XOOXXO,1
OXOXXXOOX,1
XX OXXOOO,0
   OOOXXX,0
XXX OXOOO,0
OXOXOXXXO,1
XOXOOO XX,0
XXOOOX OX,0
X XXOOX O,1
OOO  X XX,0
XOOXXXOXO,1
X  XOOXOX,1
OOO X X X,0
  XOX OX ,1
 XXOXXOOO,0
OX OXXOX ,1
XXXOOXOXO,1
XOXXOXXOO,1
  XOXXOOX,1
 XXOOXXOO,0
OOXOXXXOX,1
 XOOX OXX,1
XOOXOXXXO,1
  XXOXOOX,1
XXXOOOX O,0
XOXOXOOXX,1
OOOXXX XO,0
OXOXOXO X,0
OXOOOX XX,0
OOX X X  ,1
XXXOOXOXO,1
 OOO X XX,0
OXXX XOOO,0
O XOXXO X,1
 XXOOO  X,0
 XOX  X O,1
XOXXXOOXO,1
OXOOXXOXX,1
X XOOOX  ,0
OXOXOXXOX,1
 OX X  XO,1
OOO XOXXX,0
OXOXOXXOX,1
X X OXOXO,1
OXOXXXXOO,1
OOXOXXXOX,1
X XOOOXOX,0
OOXXOXXXO,1
OXOX XX O,1
OOOXO XXX,0
OOOX XX  ,0
XXOOO XXO,0
XXO OXO  ,0
XXXOOXOOX,1
XOXOOOX X,0
OOO XXXXO,0
OXOXOXOX ,0
 XOXOXX O,1
 XO XO X ,1
X OOOXXOX,0
XXO O OX ,0
X OX XXOO,1
XXO XOOOX,0
XXOOOX XO,0
XXXOOXOXO,1
OXXXOXXOO,1
X OXXOXO ,1
OXO XXX O,1
XOOXOOXXX,1
 OOXOXOXX,0
OXXXOXXOO,1
XX OXOOX ,1
OXXOX  XO,1
XX OOOOXX,0
OOXXOXXXO,1
  XOOX X ,1
 XOOX OXX,1
XOXOXXXOO,1
X  X OOOX,0
XOOXXXOXO,1
 XOXOXO  ,0
  XXXOOO ,0
OXXOX X O,1
XOOXXOOXX,1
OXOXXXXOO,1
 XOX OX  ,1
  XO XOX ,1
OOOXOX XX,0
OOOXX   X,0
X OXXOOOX,0
XXXOOO   ,0
OOXXOXXOX,1
XXXOOX OO,0
  O OXOXX,0
OX X  X O,1
OOOXXX OX,0
O XO X  X,1
OOXXOXXXO,1
X OXOXOXO,0
OXOOOX XX,0
 XOXO O X,0
XOXXXOOXO,1
OXOXOXXOX,1
XOXOXOXOX,1
 XXOOO  X,0
O X OX X ,1
O X X  XO,1
OX OX XOX,1
  XOOXXOX,1
X  XOXXOO,1
OXXXOOXOX,1
O XOXX OX,1
 X  XO XO,1
OOXXOXXXO,1
O X  X XO,1
XOXX XOOO,0
OXOXOXXXO,1
X X OOOX ,0
XXXX OOOO,0
XOOXOXXOX,1
XXOOXXOOX,1
OOOX XXOX,0
O X OXXXO,1
 XX XOOO ,0
XOOXXXOOX,1
XOOOX X  ,0
XO XOOXX ,1
 XOOOXOXX,0
 XOOO X X,0
XOXXOXOXO,1
XOOO   XX,0
X X OOOX ,0
XOXOXXXOO,1
OXOX  X  ,1
OXOXXXOXO,1
XXXOOXOOX,1
XXXOOXOOX,1
 XOX XXOO,1
XO X  XO ,1
OOOXXXX O,0
XXOXOXXOO,1
OX XO XOX,1
XOXXOOXOX,1
X OXX XOO,1
OXXOOXXXO,1
OXXXOXXOO,1
OOXXXOOXX,1
OXXOXXXOO,1
OXOXOOXXX,1
OXOOXXOXX,1
OXOXOOXXX,1
XOOXXXXOO,1
O XO XOXX,1
OX OXX OX,1
X XOOXXOO,0
 XOOXX OX,1
OOXXXXOXO,1
 X  XOOOX,0
 XOOX  X ,1
OXX XXOOO,0
OXX OXO X,1
 XO XXOXO,1
  XOXXOXO,1
XOXX OOOX,0
 XOXX XOO,1
XOXXX OOO,0
OXOXO XX ,1
XO XXXOOO,0
XOXXOXXOO,1
 XXXXOOOO,0
OOXXXXXOO,1
OXXXOXOXO,1
 XOXXOOX ,1
OXX XOOOX,0
XOXXOXOXO,1
XXO O O X,0
XXX   OOO,0
XOOO XXXO,0
OXOXXXOXO,1
XXOXOXOO ,0
X X XOOXO,1
XX XOOXO ,1
XXO XO XO,1
XOOOO XXX,0
XOXOXOXOX,1
XXO OXOXO,0
  OXOXO X,0
O X X  XO,1
OX OX XOX,1
 OOXOXOXX,0
 OX  X OX,1
XOOX XX O,1
OOO  XXX ,0
X  X  XOO,1
XXOXO OXO,0
X OX  X O,1
 XOOX X  ,1
O XXX XOO,1
OXXOX  XO,1
OXXOXOOXX,1
 XX OXOXO,1
XXXXOOXOO,1
XOOXOXXOX,1
OOOX  XX ,0
X OX  X O,1
OXOOXXXOX,1
XX OX XOO,1
XOOOOXXX ,0
 XXXOOX O,1
OOOX  X X,0
 XOXXO XO,1
  X OX XO,1
XOXOXXXOO,1
X OOOXXOX,0
XOX XXOOO,0
X OOO XX ,0
XXOXOXOO ,0
OXXOOXXOX,1
OXXOOXXOX,1
OXX XOOOX,0
 OXXX OXO,1
XOOXOXXOX,1
XOOXXXXOO,1
OXOXOOXXX,1
XXOOX X O,1
OXXXOOO X,0
 XX X OOO,0
OOXOOXXXX,1
 XXOXOX O,1
  XOOX X ,1
OXXO X XO,1
XOOXO XX ,1
XOOOX OXX,0
 XOXOXOOX,0
OOOXXXX O,0
 XX OOOX ,0
 OOOX  XX,0
OXXOX X O,1
O XO X  X,1
XXOOXOXOX,1
OXXOXOOXX,1
XX OXOOOX,0
XOXOXOXOX,1
OXXXXOOXO,1
XOXXOXXOO,1
XOXXXOOXO,1
XXOX OOOX,0
XOOOXXXO ,0
OOO XXX  ,0
XOX XOOOX,0
OX X OXXO,1
OXXOOXXXO,1
X  XOOO X,0
OXO XX OX,1
OXOXXXOXO,1
X OOOXXXO,0
XOXXOXOXO,1
XOOXXOOXX,1
XX XOXOOO,0
 XXXO XOO,1
XXOOXOOXX,1
  XOOX  X,1
X OX OXOX,1
OOO XOXXX,0
OOOX XOXX,0
 OXXXOXO ,1
 OX X  XO,1
OXXX OXO ,1
XXX OOOXO,0
OXOOXXOXX,1
X  XO X O,1
XOXXOXXOO,1
 XOX  XO ,1
XX OOO  X,0
 XOX OX  ,1
OOOXOXXX ,0
O XOXOX X,1
 XX OXOXO,1
OX XOOOXX,0
OOOO XXXX,0
OXOOXXXOX,1
 X OX X O,1
XOXOXOX  ,1
XOOXX XO ,1
O XO X  X,1
XXOXOOXXO,1
XOXOXXXOO,1
X OOOXXXO,0
OXXOXOXOX,1
X X XOOO ,0
XXOOXOX  ,1
OX XXO XO,1
OXXXXOOXO,1
 XXOX XOO,1
XXOOXXOOX,1
OOXOXXXOX,1
 X  XXOOO,0
XXXOOX OO,0
OXXXOXXOO,1
OXOOO XXX,0
OXXXOOOX ,0
OXOXOXOX ,0
 OX XOXXO,1
OXOXOXXOX,1
OOO  XXX ,0
 OXXXXOOO,0
OXOOXX X ,1
X XOXOOX ,1
OOO  XXX ,0
XOOXOXXXO,1
X  XO X O,1
OXXOOXOXX,1
OXXOXXOOX,1
  OXOXO X,0
  X XOXO ,1
X OXXOOX ,1
 XOOOXOXX,0
XOOXO XX ,1
X XOOOXXO,0
 X X OXO ,1
 X X XOOO,0
OOOX X  X,0
XOXOOXXXO,1
XOXX OXO ,1
XO XXO XO,1
OXOXOXOX ,0
OXOOOXXX ,0
  XOXOXOX,1
OXXXOOXXO,1
XOXOOXXOX,1
X OOOOXXX,0
OXXOOXXOX,1
OXOXOXXOX,1
OXXOXXOXO,1
 OX  X XO,1
XXX OOOXO,0
XXOXO OXO,0
 OXO XXOX,1
OXOOXXXXO,1
O XXOX XO,1
 XXXO XOO,1
XOOXOOXXX,1
XO X OX  ,1
OX  X X O,1
OOX XX XO,1
XO XOOX X,1
XOXOOXXOX,1
OOOXOXXX ,0
XXO XOX O,1
OXO X  X ,1
XXOOX  XO,1
OXXXO XO ,1
OOX  X  X,1
OOX  XXXO,1
OXXOOXXXO,1
OOXOOXXXX,1
XXXXOOXOO,1
XXOOOX OX,0
 X OXOXXO,1
 XXXOOO  ,0
 OXOXO XX,1
XOXOXOXOX,1
X  XOOO X,0
XOXXOOXXO,1
 X  XO XO,1
X XXOXOOO,0
   XOOOXX,0
XOOOXX OX,0
XOOXXO X ,1
 X OXXOXO,1
XOO OXOXX,0
XOOXO OXX,0
OX XO XXO,1
OX OXXO X,1
XXXOXOXOO,1
  X XO XO,1
XOXXOOXOX,1
XO XXXOOO,0
XO XOXX O,1
X OXXOX O,1
XXXOOXOOX,1
X  X OXO ,1
 X OXO X ,1
XOOXXXXOO,1
XXOOXXOOX,1
OOX X X  ,1
X   OOOXX,0
 XOX  XO ,1
XOXOOOX X,0
XXXOOXOOX,1
OOX  X X ,1
OOOXXO XX,0
OXXOXOXXO,1
XOOXXOOXX,1
OX OXXXO ,1
X OOOX X ,0
XOX OOOXX,0
OOXOXXOXX,1
XXOOXOXOX,1
XOXXOOXOX,1
  XOOXXXO,1
XXXOOO OX,0
X OXOXOOX,0
X  XXOOO ,0
XOOXXXOXO,1
OOXXOXXOX,1
OOO XOXXX,0
 XOXOOOXX,0
OXXXOXOXO,1
XOOXXXOXO,1
OXOXOOXXX,1
XOXXOXOOX,1
OOO XOXXX,0
XOXXOXXOO,1
XOX  XOXO,1
O XOOOXXX,0
OOOX OXXX,0
XO XXOXO ,1
XOXOOXOXX,1
 XXOXXOOO,0
XXO OXOXO,0
OX XO XOX,1
 XOOOXXXO,0
OX XO X  ,1
X  X XOOO,0
XOXXOXXOO,1
O XOXXXO ,1
OXXXOXXOO,1
  XOOX  X,1
OOOX   XX,0
XXOOXXXOO,1
XOOXXXOOX,1
OXO XXOX ,1
 X XO X O,1
XXOX OOOX,0
 XXO XOOX,1
XXOOXXOOX,1
OOOX XOXX,0
XXXOXOXOO,1
 XXOOXXOO,0
OXXXOXOOX,1
OXO OXOXX,0
XOOXXXOOX,1
X OXOXO  ,0
OXOXX OX ,1
OXXOXXOXO,1
OXOXX X O,1
XOXXOOX  ,1
 X XOOOX ,0
OXOOXOXXX,1
XOXXOOXXO,1
OOXXXO X ,1
XX X OOO ,0
 OX XOX  ,1
XXOX OOOX,0
 XOX OX  ,1
XOOXXOOXX,1
  X XOXO ,1
OXXXOOXXO,1
  X  XOXO,1
O X OXOXX,1
  XO X OX,1
XOOXXXOOX,1
XOOXXXXOO,1
XOXX OXO ,1
OXOXOXXOX,1
OXXXOXOOX,1
XOOXXOX  ,1
XXXOX OOO,0
XOXOXO X ,1
OO XOOXXX,0
 XXXOXOOO,0
OXXOOXXOX,1
 OX  XO X,1
XOXOXXOXO,1
OXXX OX O,1
OXOXXXOOX,1
OXOXOOXXX,1
 X  XOOX ,1
OXXXXOOXO,1
X OOOXXOX,0
X XOOXO X,1
XXXXO OOO,0
X  XX OOO,0
OXOX  XOX,1
XOOX  XOX,1
XOOO XXOX,0
 OXOX  X ,1
X XX OOO ,0
XXXX OOOO,0
O XOX  X ,1
 OXX XOOX,1
XOOO X X ,0
OXOX  XXO,1
X  XXOXOO,1
OOOX OXXX,0
 XXOOOOXX,0
XOX OOOXX,0
XX OOXXOO,0
 XO XXOOX,1
XXOXOXXOO,1
OOOXXOXX ,0
OOXOXOXXX,1
OOXO X XX,1
XOXOOXOXX,1
O X OX X ,1
OXO X XXO,1
OXXXOXXOO,1
XOOOX OXX,0
OXO X  X ,1
OOO XXOXX,0
 X OXXOOX,1
XOOOXXXO ,0
XOXXOOX  ,1
XXOOXOOXX,1
XOXOXXXOO,1
OXOXO OXX,0
XOO OXOXX,0
XOXXXOXOO,1
XXOOXXOOX,1
OXO X  X ,1
OOOXXXXO ,0
XOOXX  XO,1
OOXXXXOXO,1
OXX XOOX ,1
OOXXX  XO,1
O X XXOOX,1
 XOOXXO X,1
O XXOX XO,1
XOXXXOOXO,1
 OXOOOXXX,0
OOXO XX X,1
OXXOOXXOX,1
XOXOXXOOX,1
X OOOXXXO,0
OXOOOXXX ,0
XOXXOOXOX,1
OOXXX X O,1
 XOOOXXOX,0
OXXXOOXXO,1
XOOOO XXX,0
  XO X OX,1
OXX XXOOO,0
X XOOOXOX,0
OXOOOXXX ,0
 X OX X O,1
 XO OXO X,0
 X  XOXO ,1
X OX  X O,1
XOOXOXXOX,1
O X  X XO,1
XO XOOOXX,0
OOXXXOXOX,1
XXOOOX XO,0
OXXOOXOXX,1
XOXOXOXOX,1
OOXXXXOXO,1
O XOXXO X,1
OXXOXXOOX,1
XOXOXOOXX,1
XOOXXOOXX,1
OXXOOXXOX,1
OXOOXOXXX,1
OOOOXX XX,0
 XO OXOX ,0
XOOOX OXX,0
O X OXOXX,1
X XXXOOOO,0
XO XO XOX,1
OXO XOXX ,1
XOXXOXOOX,1
XXOOOX OX,0
 OOOXXXOX,0
XOXXXOOXO,1
O X OXXXO,1
 X  XOOX ,1
XOXOOO XX,0
XXOXOXOO ,0
XOXXOOX  ,1
XOOXXXXOO,1
XXXOXOOXO,1
X OXO O X,0
OXXXOOX  ,1
XXXOOO   ,0
X XOOXOX ,1
OOOXX   X,0
XOOXOXXXO,1
OOXOXXOXX,1
 X OXO X ,1
OOX X X  ,1
XXXOOOX O,0
 OXOX X  ,1
 XO XOXOX,1
OXOOOXX X,0
OOXXX  XO,1
OXX X XOO,1
OXOOX  XX,1
   XXXOOO,0
XXOOX X O,1
X OOOOXXX,0
XOOOX X  ,0
XOXOXOXOX,1
XOXXOOXOX,1
XXXOOXOOX,1
X XOOOOXX,0
XOOOXX OX,0
OXOOXOXXX,1
 OOOXX  X,0
OXX OX XO,1
OOX X X  ,1
  XXOXOXO,1
XOOO OXXX,0
OXOXOOXXX,1
X O OXO X,0
OXXXOOXOX,1
XXXOOXOXO,1
O XXOXOX ,1
XXOOXOXOX,1
XOXXOXOXO,1
OOOX XOXX,0
 XOXX XOO,1
 XXXOOXO ,1
OXOXXOOXX,1
XOXOOOXX ,0
XOOXXXXOO,1
 OX OX X ,1
OXXOOXXXO,1
X X XOOO ,0
XOXXO XO ,1
  OOOX XX,0
 XO X X O,1
 XOOOX  X,0
XXXXOOXOO,1
X  OOOXX ,0
XOOXOXXXO,1
XOOXXXOOX,1
OOXXOXXXO,1
OXXOXXXOO,1
O XOXX OX,1
XXOXOXXOO,1
XX XOXOOO,0
 X  XOOOX,0
X XX OOO ,0
 OOOXOXXX,0
XXOOXXOXO,1
XXO XXOOO,0
XOXOXXOOX,1
XX OXOOX ,1
  X XXOOO,0
 XOXOXOOX,0
OXXOXOX  ,1
X  XXOOO ,0
 OOOXX  X,0
   XXOOOX,0
 OOO XX X,0
XOOXXXOOX,1
XOXXOOXOX,1
XOXOOXXOX,1
 OOOXXXXO,0
 XOOOX  X,0
OOX XO XX,1
XX   OOOX,0
XOXXOOXXO,1
  XOXO X ,1
XOXXOOOX ,0
OOXXXOXOX,1
OX OXOX X,1
O XXOOOXX,0
OXXXXOOXO,1
XOXXOOXOX,1
O OOOXXXX,0
OXXOOXOXX,1
 OXXXOXO ,1
XOOXOXXXO,1
XX OOOXXO,0
XXOOO  X ,0
OOOX  X X,0
 XO XOOXX,1
OOXXOXOXX,1
XOXXOXXOO,1
OOX X X  ,1
XOXXO X O,1
XXOOOX XO,0
XOXOOXXXO,1
OOXOXOXXX,1
XXOXXOOO ,0
OOO XXXXO,0
OXXOXXXOO,1
OOOXXX OX,0
X  OOOX X,0
XXOOXXOOX,1
X  X OX O,1
XOXXOXOXO,1
OOXOXXOXX,1
OOX XXXO ,1
OXO X X  ,1
OXXOOXXXO,1
XXOOO   X,0
OXXO XOX ,1
 OOOOXXXX,0
 XXXOOXO ,1
OXXOXOXXO,1
X O OXO X,0
OXOXXXOXO,1
XXXOXOOO ,0
 OX OX X ,1
 OX XO X ,1
OOOXXXO X,0
XOXOOOX X,0
 OXXXOXO ,1
OXXOOXXOX,1
 OXOXX XO,1
OXO OXOXX,0
XOXOX X O,1
XXOOXOXXO,1
OXOOXXOXX,1
   XXOOOX,0
XOXX OOOX,0
O XOXXO X,1
OXX XXOOO,0
X OXOXOOX,0
XOX OXOX ,1
XO XXOX O,1
X XXO XOO,1
X X OOOX ,0
X XOXOOOX,0
O X X XO ,1
XOO OXOXX,0
XXOOXOXXO,1
 OXOOOXXX,0
XOOXXXOOX,1
OX  X OX ,1
XXO XXOOO,0
X XOXOOOX,0
XXOOXXOXO,1
XXXOO XOO,0
  X X OXO,1
XXOOXXOXO,1
 XO OXOX ,0
 OXXOOOXX,0
XX XXOOOO,0
 OXOOOXXX,0
XXXOOX OO,0
XOOXXOOXX,1
X OXOXOOX,0
  X OXOX ,1
O X X X O,1
O X OX  X,1
OOXXOXOXX,1
XOXXOXOOX,1
OX XOOX X,1
XOXXOOXXO,1
OXXXXOOXO,1
XXOOXXOOX,1
OXXXOOO X,0
OXOXOXX  ,1
XOXOOXOXX,1
X  X OOOX,0
XOXXOXXOO,1
XOXXOOXOX,1
XOOXXXXOO,1
OXXOXOOXX,1
X OXOOXX ,1
OOXXOO XX,0
X XOXO XO,1
 XOXXOOX ,1
XOOOOX XX,0
 XOOX OXX,1
OXXXXOOXO,1
OX XX OXO,1
X O OXO X,0
 XOXOXOOX,0
 X OXXXOO,1
OXOOXXXXO,1
 OXOOXXX ,1
OOOX XX  ,0
 X OX  XO,1
OXOOXX  X,1
 XOXXXOOO,0
X OX  X O,1
XOOOOXX X,0
XOXXOXXOO,1
OOOXX X  ,0
 XOOXXX O,1
OOOXXOX X,0
XXOOOX OX,0
OOX  XOXX,1
XXOXXOXOO,1
XXOXOOXOX,1
 XXOOXO X,1
O X XXOOX,1
OX OX OXX,1
XOOXOXXOX,1
OOXXOXXXO,1
X  XOXXOO,1
XOOOXXO X,0
OOX  XXOX,1
XOOXX X O,1
XOXOOXXXO,1
  XOXXXOO,1
XOXOX OX ,1
 OX OX  X,1
OOOO XXXX,0
X X OXOOX,1
XOOXXXOXO,1
XX OOO  X,0
OOOXXOX X,0
X XOOXOX ,1
XOOXXOXOX,1
OOO XXOXX,0
XOOOXOX X,0
OXOXOOXXX,1
 OXO X  X,1
XXOXOOXOX,1
OXXXOOO X,0
OX XOOOXX,0
XO XXOOX ,1
XOXOOX  X,1
XXOOXOXOX,1
OXOXXOXOX,1
 XXOXOOOX,0
OXOXXOOXX,1
OOX X XOX,1
  X X OXO,1
 XOXOXOOX,0
 X X OX O,1
OXXXOOXXO,1
O X OX  X,1
 X X XOOO,0
XO X OX  ,1
OXOX  XOX,1
 X OXO X ,1
OOXXXOOXX,1
XOOXXXOXO,1
 XX OOO X,0
X X  XOOO,0
