board,winner
OO OXXXOXO X OOOOXX XOOXXOXXOOXXXXXXXOXOXOOO OXOOXXXOOX  OOXOOOX X OXOOXXOXXOOXX ,1
XOOXOXOXOOOXOXXOOXXOXXOXOOOX OXOOXOXXXXOXOXOOOXOXOOOOOXXXXXXOOOXXXXOO XXXXOOOXXOX,1
OOX XX OO XXX O XOO OXXXO XOOOOXOX XX OXXOXXOOOOXOXO XO XOXXOX XXXXXOOXOXOXO OO O,1
OXOXOOXOXXOOOOXXXOOXXXXXOOXXXOXOOOXXXXOXXXOOXXXOOOXXOOXOXXOOXOXXOOOXOOXOOOX OXOOX,0
OXXXOXOXXXXOOOOXOXOOOOX OOOOOXXXXOOOOOOOOXOOOOOXOOOOXXXXXOXXOXXOXXXXOXXXXXXXXOOXX,0
XOXXXX  XOOX OO OO O XOXOXOXXO  OOOOXX XOXXOXXOOXOOXXOOOOOOXXX O XX XXOXOXOXO XOX,0
 XOOOXXOXXOX OXOXOOOXXXOX XOXXXXXOOOOXXOOXXOOXOXO XOOXXXXOOXOOO OOOOXOXXXX XXOOOX,1
OXXXOXOXOOXOOXXXXOXOOX XOXXXOOOOXOOOXXXXOXXXXOXOXOOXXOOXOOXOOOXOOXXXOOOXXOOXXOOOX,0
XXO OXXXXOXOOOOXOOXOOO O XOXXXOXOXOOXOXXOOXXOXOXOOXXXO XXXOXXO OXXX OOXO OX XOOXO,1
 OX O XO X  O X OOOOX XXXO  XXXO X OOOX OXX   X XO OX XOOOX OO XXXO  X  OXOXO XO ,1
XOOOXOOOXOOOX XOXOOOOOXXOXOXOXXXXOXOXXOOX OXXOOXXO OXXXOXXOXXXXX OOXOXOOOXOXOXOXX,1
  XX XOOXXXOX XO OX  X   O   OOOOOX  XO XOX XOOX  X  XO OOO X X  O OXX   X  OO   ,0
XO X XOXXXO OOOX  XXX X X OOXO XOXX O XOOOXOO XOXXXXOOO O  X XX OXO XOOOOXXXOXOOO,1
OXOOXXOOOOXXOXOOOXXXXOOXOXOXOO OXX XXO XOXXXOXXX XX OO XOOOOOOXOOXXO O OOXXX XXXO,0
XOOOO OXXOOXOOXXOOXOXXXOOXOOOXXOXXOOOOXXXOXXOXOOOXXXOXX OOOOXXXXXXOX OXXOOOOXXX X,1
OOXOXO XXXX XOOXXOOXXXX  XOXXXO OXO OOXXX X OOOOOXOO XOOXO OOX XXXOOXOO XXXXO OOO,0
 OXXOO X XO  OOXXOXXX   OXX    O XX OXXOXXOX OOXXO X XOXO     OXXO O OOOXO  OX  O,1
OXXXOXXOXXOOXXXOXXOOXOXOOXXXXXOOXXXXOXOXXOOOOOOXXOXOOXXOOOXOXXXXOXOXOOOXOO OOXOOO,0
X OXXOXX XOOOOOXOOXXOXXOOXOOOXOXOOXXXO XOXOXXXOXOXOOOXXXXOOXOXXOXO XXOXXXOOOO OOX,0
XXOOOOXXOXXXOXOXXOXOXOOXOXXOOXOXOOXOXOOOXOXXOXOXOXOXOOXOXXOOXXXOOXOXOXXOOOOXXXOXX,1
 OOXOX  OOXX XXXOO O XOOOOXXOX OX  XOXXXOOXXOO XXX O XXXOOXXOO  X OO  XOXX XXOOOO,1
XOOOOXX XXXX OXOX XXOOXOXOO  OXOO X XXXOXXOOXXXOOOXOXOXOXOOX O XOXXOOOO OXOO XXXO,0
X XX XOXXOXXO  XOO XXXOOOOOX XXX OXOXOOOXXOOXXOXXXOXX OXOO OO XXOXOOXO XOXOOOOO  ,0
OXOOOOXXOOOXXOOOXXXOOXOOOOXXOXXXXXO  OOXXOOOOOOXXOOXOXOXOOXXX OXXOXXXOXXOXXOXXXXO,0
OOOXOX X XXXOOOXXOXXXOOOOXOXXXOOOXXOX OXXOOOXXXOOXXXOXXOXXOOOOOOOOXXOXOXXOOOXXXOX,0
OO X  OXOOOXXXO X XXXXOOOOOO XXXXOO XOXXXOOOOXXXOOX XOOOXXOOO XXXOXX  X XXOXOOOOX,1
XXXXO OOOOXXOOOOXXO XXO  OOXXOX XOXOOXOOOOOOX XOXXXOX XOOXOXXOOOXOX XOXXXXXXOO OX,0
OXXOXXOXOOOOOXXOXXXXOOOOOXOOXOXXOXXOXXOXOXOXXOOOOOXOOXXOXXXXOXOXOXXXOOOOXXOXOXOXX,1
OO  XX O OOOXXXX XXXOXXXXOOXXX XXXOOXXOOO XX OOOOOXOOO XXOOOXO OOXOOO XOXOXXOXOXX,0
XOXOOXOXOOXOXXXOOXOOOXOOOOOOXXOXOOXXOOXXXXXOXOOXXXOOXOOXOXXXOXXOXOXXOXXOXXOOXOXXO,1
XXXOOOXOOOXXXOOOOOOX XOOXX XXOXOOOXXXOOOOOXOXXXXXXOXXOXXXXXOOOXOOOOOXXXX OXOOXO  ,0
OOXOXOX XXOXOXXXXXOOO OOOXXOOOOX OXOXOXOOXXOXXOO OOOXOXXO XOXX X O XO  XOXXOXOX X,0
 OXX  OXXXOOXXOOOXXOOXXOOO X XO OXX O XXOO XXX XX XOO OXOOXOO XXOOX OOOXXOXOOXXXO,1
OXOXXOOOOXOXXOOOOOXXOOX XOXXXXOO OOXXXXXOOOOXXOOXO XOOOXXXXOXOXXXXXOXOOXOXXOOX XO,1
OOO XXOOX OOOOOXXXOXOXXOOXOXO X OO O  XXX OOOXXXOOOXOXXXXXOOO XO OXX XO X  X XXXO,0
 OXOOXXXXXOOXOXOXXXOXXXXO XXOOOOXXOXOO XOOXOXXOXOXXOOOOOXO XXOOOXOOXOXOXXOXOXXOXO,1
O OXOX  O  OX XOXOOOOO X OO XXXXXOXOOOO XO X XXXXOO  X   XXXXX XO OO OX XOXO OXOX,1
   O  X OX OX XOO XXOX XOX XOO OX OOX XOXXX OOXOXXXOX  OXO X O OOO XOOXXOO XOX  X,1
XOX  XOXXXXOOXXOX  XOOXXOOOO XXOOXOOOO O XXOXO OXO XOOXOXXXOXXOO OXXOXOXO X X OXO,0
O OXXOXXOXXXXOOXOOXXXOOOOOXXXOXXXOXOXOOXOO OOOXXOO XOOOXOOO XXOXXXXXO XOOOOXXXXXO,0
XO OXXOOXO OXOOXXXOOXXXXOOXXXOXOOXOOOXOX OOXX XXOO XOOXOXXOXOOXXOXOXOXXOOX XOOXXO,1
O   X  O  OXXOOXXXOOXO OOXXXXOOXOXOX  O XXX X  XOXOXXXXXXOOOOX XOOOXOOOOOOXOXO X ,0
XXOXOO O X XOO XOX O  O OOX X      X XOOX     XXXX OXX OOOOOO XOXX XOOOOX XX OXXO,0
O XXOX OO XX  OOOXOXO O XX OXXXXO XOXXO OXOXOXOXXXOOO XX OOOXX OXXOX OO XO OOXOXX,1
OOO OXXXXOXOOXOOXOXOXXX O XOXOOXOOOXXXXXOOXXOXOOXOXXXXOXXX XOOXXOOXOOOXOOOOXXX O ,1
OO XXXOXO XOXOXOOOO OXOOOXOXO XX  OOOXXOOXXOXXO OOOXXXXXXOXXXOOXOXOOXOXOXXOXXXO X,1
XXXX O XXOXXXOOXXOOXOXXOXO OOXOOXO X XX OOXOXOXXXO OOXOOOO O  XX XXXXOOOXXOOO O O,0
OOOOOXXXXOXXO XOX XXOXOOXXO OOO  XOOOOOOXXX XXOXXX XOXOX OX X XXXOX X XXXOOOOOOOO,1
XXOOXOXXX OXXXXXOXOOX OOXXOXXOXXXOOOXOOOOXOOOXOXXOO O XXOOXOXXOXO OOOXOXOXXOOOXXX,0
X  XOXOOXOXXXXXOXOOOOOOXOOX XOO XXXXXXOXOX XO X XOXOOOXOXOXXOOOOOOXOOXOOXXXXX XOO,1
 O OOXOOXOX XOXOXOX O XOXXOOXX OXXOOOXOOXXOXX OXOXOOOXXOXXXO  OXOXOOOX   XXXOXOXX,1
OXXOXXOXOXXOOOXXOOXOOOXXOOOXXOXXOOXOOXXXOXOXXOOXOOXXOOXOXOOXOOOXXXXOXOXXOOXOXXXXO,1
 OOOOOXOXXO OXOOOXXXOOOOXXXXXOOOOOOXOOOXXOOXOXOXXOXXOXOOXXXXXXXXXOOXOXOOXOXOXXXXX,1
OXOOXOXOOXOXXXXOXOOX XXOOOXXOOXOXO OXOX OXXXOX XXOX  OOOOXXXXO OXOOO XO OXXXO XOX,1
OOOOOXXXOOOXXXXOX XXXOOXXOXXO OOOXXXOOXOOOXXX  OXXOOOOOOOOXX   XOXXOOXXXXOXXXOOXO,0
OXOOXOOOOXXOXXXXOXOOXOXXX OOOOOXOXOOXXOO XX X OXOOXXXXOXOXXOXOOO XOXXOXOXOOXXOXX ,1
XOXOOXOXOXOOOOXOXOXXOXOOOXOXOOXOXXXXXXXXOOXXXOOXXXOOOOOXXOOXOXOOXOXXXOOOXOOXXXXXO,1
XOXXOOOXOOXXOXOOOXXXXXXOOX OOOXXXOOXXXXOXOOXXXXXXXOXOXOXOO XOXOXOOXO XOOXOOOOXO O,1
XOXOO XOOXOXXOXXOOXOXOXOXOOXXXXXXOXXXXXO OXOXXXOOOOXOOXOOOXXOXOXXXOOXXOOXXOOXOOOO,1
 OXOOXO XO XOXXO XXXOO  OXOOXXXOOXOO XOOOO O XOXO OOOXXXXOXXXXXXXXO OOXXXOOX OXXO,1
XO OOXOOXXXOOX XXOXXXOXXXXOOOO XOXXOXOOXOOOOOXOXOXX OOOXOXX  OOXXXOXX XOOO XXXOOX,1
OOXOOOXXOXOX OOOXXOOOOXXXXXX XXXXOOX XOXXOXX OOXOXX XOXOXO XOOOOOXXOO XXXOXOO OOX,1
XXO  OOO OXXOOXXOXXOOXXOOXXOO XOXOOOOOX X OOXXOXXXOXXOXOXOXXXOXXXXOOOXOXOOXXOO OX,0
OOXOXXOOOOOXOXXOOOXOXXXOOOXOXOXXXOOOXOXOOXXXXXXOOOOOOXOXOXXXXOXXOOOOOXXOOXXXXXXXX,1
O XOOXOOXOOXXXOXOXXXXOOXXO XXOX XXXOOXOXOX XOOXOOOOXXXOXOO O XXOXXXXXOXOXOOOOOOOX,1
XXO XOOXOOX OOXOOOOOX O XOOXOOOOOX XOOX  XXXXX XXOOXXX OX XOXX OXOX XO OOX OX X  ,0
XOXXXOOXOXOXX OXOXXXOOOOOX  OOOXXOX OO OXOXOXOXX XXXXXOO XOOO O XOOOXXOOXXOXOXXOX,0
XXOXXXXOOXXXXXXXOOOOOXXXOOXXXXOXOOXOOOOXOOXXXOOOXXXOOOOOOOOXXXXOOOXXOOOOXXXXOOOXX,1
O XO OO O XXX XXXXXOO XOOXXOO O XX XOXOXOOXOXOXXOXOOOO OOXOX OXXXO XX XXOOXOXOOOX,0
OOOXXXOXOXXOXXXOOOOXOOOOOXOOXXOOXXOOOXXXXXOOXOOXOXOXXOXXXOOOXOXX OOOXXOXXOOXXXXXO,0
OOOXXXOOXXXXOOXXOXXOXXOOXOXOOXOOOXXOXXOOXXXXXOXXOOXXXXOOOOXXOOOOOOXOOXXXOXXOOXOOX,1
XOOO O XOXX XOO X XOO XXXOX XOXXOOXOOOXOX  XXOXXOXX OXOXOOOX  OX X XXO  OXO OX OO,1
XXXOXXXOOXXOOXOXOOOOOXXOOXOXXOOOXX OXOXOOOXXX OXXXX XOXOOOOXOOOOXXOOXXXOXXXXOOOXO,0
OXXXO  OOOOOX XOOOOOXO X X XOXXOX  O OOXOOOXXXXOXXOX XXOXOXXXOXOOOX OXX   XO OXX ,1
OXXXOXXXOOOXOOOOOXXXOOOXOXXOOXOOXOXOXXXXXOOOO XXOOXXOOOXXOOOOXOOXXOOOOXXXXOXXXXXX,0
OOXOOOOOXXOXXXXOOXXXXOXOOOOOOOOXOXOXXXXXXXOXOXOXXXXOXXXOXOXOXXXOXXOXOOXXOOOOXOOOO,1
O XOXX XXOXX XXO OOXOO  OOOX X OOXXXXXOO  OXO XO X OOOOOOXXOO XOO X OOXXXX XO  XX,0
XOXXXXX XOOXXOOOOXXOOOXOOXXOOOXOOX XXOOOXXXXOOOOOOOXXXXXX X XOO OOOXXOOXXXOX XOXO,1
OXOOXXOXXXXXO XXXOXX XOOXOOOOOOOOXOOOXOXOXXOXOOXOOXOOXOOXXOOXOXXO XXXOOXXXXXOOXOX,0
 XXOXOOOOXX XO OXX OOOOXO XO O XXOXOXO  XX XO OOX XX X OO XXOX OOOXX OX OXXOOOX X,0
XO OXOO  XOXOO  XXXOOXOOOOXXX    X  OXOXOOOX OXOOOX OOXOXXXXXOXXXXXOOXXOOO  OX XX,1
XXXXXOXXOOXOOXOXXOXXOXOOOOXXOOXOOOOOOXOXOOXXXOOOXOXXXOXXXOOOXXOXXXXOXOOXXOOOXOXXO,1
OOXOXOOOOXXOXXXOOXXXOOXOXXXOXOXXXOOOOXXOXXOXOXXOOXXOOXXOXOXOOXOXOOOOXXOXOOXOXXOX ,0
OXXOX  OXOOXOO XOOOOXOOOOOXXXOXO  X X XOX X XXOOOO O XOO XOOXOX XX XO OXXXXXX O X,0
XXXXO X OXXO   X OXOOOOOXX OXOOOOXOX X XXOXO XXXO  X XXXOXOXOOXOOX OXO XOOOOXOXO ,1
 XXXXO OXXXXOOOXO O XXXXXOXOO X XOOOOOXOOX   O O  XXXXOOXOXOOOXOOOOOXXXOXOXXOXOXX,1
O OXX XXOXOXOOXXOXOXXXOOXOXOOOOX XOXXXOOXXXXXOXXXOOOXOXXOXOOOXOOXXXOOOOOXOOXXOO X,1
XOOXOXXXOXXXXXXXOXOOXOXOXOXXOXOOXOOXXOOOXOXOOXOOXOOOXXOXXXOOXOOOOXOXOXXXXXOOXOOOX,1
OOXXXOO OOOOOOXXXO XXOXXOOOX  OOOXXOOOXXOOXXXOXXXOXO XXXOOOXXX XXOXXOOXOXOXXOOOX ,0
OXXX XXOX OXXXOOOOXXOOOOXO  O X OO OOXOXXXXOXXXOXO  OOOXXXXOOX O OOXOXOXXOO XX OX,0
XOXXXOXXOOXOOXXXO OOOOOXXXOO OOXXOXXOX OXX XOOOO XXOO XX XOXXXXO OOXXXOOX XOXOOO ,1
XOXOXXXXXXOXXXXXXOXXOOOOXOOOOO XOXXOOOXXXXXOXXOXXOOOOOOOOXXXXOXOXXOOOX  OOOOXXO O,1
XXXXXX OOXOOXXOOOOXXOOOXOOXOXXXXXXXXXOOOOXXOOOOXOOOXXOOOXX XOXXOOXOOXOXXXOOOXXXOO,1
XXOOOOOOXOXX OXOXXO  OOOX XX XXXXXXXOOOXOO XXOOXOXOOXOXOXOXXXXXOOOXOXXOXOXO  OXOO,1
OXXXOXOXXOXOOOXXOOOXXXXXOOOOOXOOOXOOOXOXXXXXOOXXXXOXXXOXOXOOXOXOXOOOOXXOOOXOOXXXX,1
OOXOXOOXOXXOXXOOXXXXOOXOOXOXXOOXXXOOXOOOXXOOXXXXXOXOXOXOOXXOOXXXOXOOOXXXXOOOXOXOO,1
  OXOOXOXOOOOXXOOOXXXXXOXOXOOOOXXOXOOO OOOOOXO XOOXXXXXOXXXXOOXXXXXOOOXXOX XOXXXO,0
XXXXXX OOOXOX XOXOOOOOOO XOXXOXXXXXOOXXOOOOX XX OXO OXOO  XOXOXXO XXOOXXOXXOOOOXO,0
OOXOXXOOXOOOXXOXXXXXXXXXOOXOXOXOXXXOOOXXOXOXOXXOOOOXXOXOXXXXOXOOXOXXOOOOOXOOXOXOO,1
XXXOOOXOOOXXOXOXOXOXXXXXOOXXXOOOOOOXOOOOXOOXXOXOXX OXOXOOOXOXOOXXXOXOOXXXXXOXOXXO,0
X XXXOOXOOO OXXOXXXOO OXOOXOOO OOXOOXXOOXXXOXXOOXXXO XXOXOXOXXOXOOXOXOOXOXXXOOXXO,0
XXXOOXXOOXXOXXOXOXXOOXOXOOXOXXXOXOXOXXO XOX OXXOOO XOOXOOXOXOXOX XXOXOOOXOOXXOOXO,1
XXXXXOXXOOOXOOO O   XX OXX OXOOOO XOOO OXXXOXX OXXXOOXXXO X X XOXOOOOOOOOXO XX X ,0
 XX  XX X  OOX OO X O XXXOXOOOXOOXOOXXOOXOO    X  XX O XXOO X OXXXOOXO O O  O X  ,0
OXX OOOOOOOOXOXXXOOOOXXXXXXOXO XOOOOXXXXOXXXXOOOOX OOXOXXOXXOXXOXXXXOXOOOOXXXOOOX,0
OO XXOO OXOOOX O XOXXX XX OXXXXOOXX OO XOX O XOXOOOOXOXX OXO OXOXXX XXOOOOXXOX OX,1
X OXOOXOOOOO OOOOO XOO     XX  O XX  X XXOXXX XX   XO XXXX X OOO X  XX O XXOOOOO ,0
XOXOOOXXXXXXXXOXXXOXOXXOXOXXOOXOOOXXXXOXXOXOOOOOXOOOOXOOXOOOOOXOXOXXXOXXOXOOXXXOO,1
O OX  OX  X XO  OXOOOOOOOOO X  X    XO OXO OOOXX O O XXXO XXXXXXXXOX XO   OX O XX,0
XXXOXOXXOOOOXXOOXOXXXOOOOOXOXOOXXXXOXOOOXXOOOXOXXO OXOXXXXXOOOO XXXOOXOXOOXXXXOOX,1
XXXOXOOXO OXXXOO  OOO X OOX O OXXOOXOXXOOXOOOOX OOXX  O XOXXOO XXO OXXXXXO XXXXXO,1
OXOXOOXXOOXOOXXX  XXOOXXXOOXXXXOXOOXXOOXOOOOXXXXOOX OXOOXOOOOXOXXXOXXXOXOOOO XX O,0
OX XO XOOXXXXXXOX XXO O OOXOOO OX OXOO XOOOXO OXO   XXX O OOXOOOOXXOXX XXX OXOX X,0
XXXOXXOXXOXOOOXOXOXXOOXOOXOOOXXOXOOXOOOXXXOOXOOOOXXOXXOXOOOXOOOXXXXXXOOXXOXXXXOOX,1
 XO XOX  OXOO OXO XOOX OOOOXXOXOXXO  XXOO  X XXOOXXX XXOXOXXX OOOOOXXO XO OOXX XO,0
OO XX   OXXXOXXO  OOXXXXXXX OO  OX OX  XOX OOX XXO  O OOOX OOOXXOOOO  X  XOXXXO O,0
XXXXOXX OOOXOOOXOOOXOXXOOXXXXXOXOXXX OOOXOOOXOOOOOO XX X OXXOOOOXOXXX  XO XX OOXX,0
XXXXXOOX XO OOXOOOXXOOOOOXXOXXO OXXOOXXX O XOXOXXOO XOOOOXO X OXOOXOXXX  OXXOXXOX,1
X OXXOXOOOXXOXXOXXXXXXOXXXOOOOOOOOXXXOOO OOOXXOXO OXXO OOXXXXOXOX OXOOXOXXOXOXXO ,1
OOOXXXO XXOXOXOXXXOXXXXXXOXXXOOOOOOXO OXOOXOOOO XOOOO  OX XXXOXOXXX XXOOOOXXOOXXO,0
 OX O XXO  X XX OOXOOOX  OXXOOXO OX O OXXXX OO OXXO OOX  X OOXXO XO XO   XXOXX XO,1
 OXOXXXOOXOOXXXXXOXOXOOXXXOOOOXXXOOXXOOXXOOXOX XXXXXOOXXXXOXOOOOOOXOXOOXXOOOOXXOO,1
XX XXXXXO X OOOXXOOOOOOOXOOXXOOXOOX XXXXOXOOO OOX XXX OOX OO X O XX OXO OXOXXOOXX,0
XO OX  X O   XXO OXXXOXXO XO XXXXX  X OOOOXXXOO OXOXOO O O XO  O  OOOXO XXXXOXOO ,0
OXOOX OXO XX OXO OXO X XOOXXX X OXXOOX OXOOXOXOOO OXXXXXOOXOXOXX  XO OOXXXO OXOXO,1
X X OXOOXXXOXOOXX XXXXO XOOX OOOOOOXXOXOXXXOX XOXO OOOOOXOOXX XXOX  XXOXOOO XOXOO,0
OOO  XXX O X O XXOOO XXOX       OX XX    OXXO O XX  XO XOO O XOXX O XX OOOO  X   ,1
XXXXOOXXXO OOXOOOOXOXOOXOXXXXXXXOXO XOOOOOXOOOOXOXX XOOXOXOXXOXOX OXXOXXXXOXOOOO ,0
OO OOO XO OXO  X  XOO OXXOOXO  XOX     OXXXO  OX  X XOX XOXXX X XO O X O  XO  XOX,1
   XX O O  XOXXX  OXOOX X X OXXOO XO   X    OOXX O O OOOX X   O OXXXO O   X O XXO,1
O  O X X XXXO OXXXXO  XXXX  OOOOXX OOOOO OXXOXX OXX   O OOOXXOOX   OXO XOOX OOXX ,0
OOXOOX XOXXOXOXOOXOXX XXOO XOOXXOO  XXOXX OOOOXOXOO O OOOXXXXXXXOO XXX OOX OXXO X,1
XOOXXOOOXXXXOOXOXXOXXOOOXOXOOOXOXXOOXOXOXXOXOXOXXOOOOXXXOXXOOOXXXX OOXXOOOOOXXXOX,0
OOXXXOOXOOXXXXXXX XOOXOXOO OOOOOXXOO OXOOXOOOOXXOOXOXXXO  XOXXOXXXXXOOO OXXXOOXXX,1
 O O  XOXXXO OOOX  XOOX X  XO   XX OO OOOOXXXOX XXXOXXO OXX      OX OXO OXXO   XO,1
XOOOXXXXOXOO XXOOOOOX OXXOXOO XX  XOXXOXOXOOOOOOOOXOX XXOOOOXOOOXXOOXXXX XXXXXXOX,0
OOOXXXOOXOOOXXXXOOOXXXX OOXO  OXOXXOXXOOXOXXXXX OOOOXOXXOXXOXOOXO XOXOO OX OOXOXX,0
XX OOXO XXOOO OOOOXOXXOOXOXXXOX OOO XOXOOOOXXXXOXX  OXXXXO OXXOOXXXOOXXXO  XOOOXX,1
OXXOXXOXXXXOOOXXO OOOXXXOOXXOOO XX XOOOOOX OXXO OOXXOXOX XO XOOXOOXXOXXXOXOXXOX O,1
XXOOO OOXOOXOOXOXXXOXXOXOOXOXOXOXOOXXOXOOOOXOXXXOXXOOXXXXXOOOXXXXOOXXOXXO  XOOXOO,0
XOOXX OO XXXOXOXX OXXOOOOOXO O X   XOXOOOXXOOX XOOXOOXXOOXOOX XO X X  XOXXOX XOXO,0
OXXXOO  OXOXO  OX XOXXOXO   XXOOOXOOOXXOXOOOXXOXOO O XOXO OXOXXX XX O O XXXXOXOX ,1
XXXOX   XX OXO OOOO XXXXX X  OOOXOO XO   XXOO O XOXXXO OXXOXOOOOO  X XOXXO  X O  ,1
OXX XOOOOOXOXOXO X OXOXXXXXOOOOOOOOXOOOXXOOXOXXO XOOXXXXXOXOXXXXOX OOOXOXOOXXXXXO,0
OXXOOXOXXXOOOXXXOOXOOXXXOXXXOXXOOOOXXOXOXOXXOXOXXOOOOOOXXOXX OXXXXOXXOOOOOOXXOOXO,0
XXOOOO XXOXXOXX OXOOXX X XOX OXOOXOXXOXOOO OXXOXOX OO XOXXXOOO  OXXOXXOX OOX XOOX,1
OX XXXXXOX  OOXOO XOO  XOXXXOXOX  XOXOOXO  OOOX XOXXOOXOXXXXOOOO OXXOOOXOXOOXXOXX,1
XXOXOXOOXXXXOOXXOOXOXXXOOXXXOOXOXXOXOOOXOOXXXOOXXXOXXXXOOOOXOOXOOOO XOXOXOOO XXO ,0
OOOOOXXOOXXOXOOXOXOXOOXXOXOXXXOXOOXXXXOXOOXOXOXXXOOXXOOOOXOOOOXOOXXXXXXXOXXXXOXOO,1
XO XXOOXOO XXOXX OXOOXXXXOXOOOXOO XO OXXOO OXXOXXXXO XXOXOOOO XOXOXOO  OOXOXXXXXO,1
OOOXOOXOXXXXXOOXOOOOO OXXOXXXOXOOOXXX XOOOOO XXOOXXOXXOXOOOOX XOOOXOXXXXXXX XXXOO,0
OXX O X   OXOXX OXO XXOXOXXOOXX OO OO OXO OOOOOOXXX XXOOOXX XOXOXXOOOXXXO XXOX X ,1
 OXOX OOOOXXXXXOXOXXXXXOXX XXXX XO OOOO OOOXXOO XXXXOOXOOOOOOXOOO XXXOXXOXXO OXOO,0
OOOOXOOXXOXXOXXXOXOOXXX X XXOXOOOOXOOXOOXXXOXXXOOOOOOOOOOXOX XXOX XOOXOOXXXXOX XX,0
XOXOXXOXX XXXXOOO OXOXOOOOXOXO OXOXOOXOXOOXXXOXXXXOX OOXO OX OXOXXOXXOOXOOXXO X O,1
OX XO  XOXX  O XOXXO XXOOO  X  OX OOOXO OX OXOOOO OXOXXXOO  XXX XXXXXOXO OOXXO O ,0
   XX OO OOXOOXX OO X  O XOOXXXOO     XXX XXXO  OXOOO OXXOXO OX XOXO XO XOX XXOXO,1
OOXOOXXO OXOOXOOOXOXXOO XXXOXXXXOOX OOOOXXOOOOXX OXXOOOXOXXXOXOXXXXXXX  OX OOXXO ,1
 XO XXXXX OOXOXXXXO OOOXOOXOOOXX OOXXXOXOXXOOXOXOOOO XXOOXO XOX XOOOXOXOXO X OXX ,0
OOO XX OXOOXOXOXXXOOOOOXXOXOXXXXXXOXX OXXOXXOXXXOOXOXOXOOXOXOOOOXXOOOO XO XOXXXOO,0
X   OOXX X OXOXOOXX OXXXX XO X X XOOO OO  XXXOOXOOXOXXXOO  XOX  OXOXXOOOXOO  XO O,1
XXOOOOXX OOOOXXXOX OXOOXXOX XO XOOXXOXOOXOOOO OOXOXOXXXX XXOOOXOXOOXXXOXXX XXOXO ,1
XXXXOOXOOOXOOOOOOXXOOXXXOOXXXXOXOXXXXXOXXXXOXOXOOXXOXXOOOXOXOOOOOOX OOOOXXOOOXXXX,0
 X O OOXOXOOXXOOXXXXOXXOXOXXOXOOXX XXXOX  OXOX X OXOXOOO OOOOXXOX OXXOX   OOOXOX ,1
XXOOOXOOOOXXOXOXOOOOXOOXXXXOXXOOXXOOXXXXOXXOXXXXXOOOOOOXXOXXXOXXXXOXXOOXOXXOOOOOO,1
 XXOOO O OOXX  XO    XXO XOOOOX XXOX O X  X OOOX O OXO X XO  X OX X OO  XX    X X,1
OO  OOXXXOXX X X OOOXOOX OOOXXXOX XOXOOXXXOOOXXOO X OXOXOXXOXX OOXXOXXX  XOXOXOOO,1
XOOOOOOOXOOXXOOOXXOXXXXOOXOXXXOXXXOXOXXXOOXOXXOXOXOXOOXXOXXXOOOXXOXOOXOXXOOXOXXOO,1
X XOXOXOXOOOXXOXXXXXXOOXOOOXOOOOOOXOXOXOXXOOOXXXXXOOOXOX OXOXXOXXX OXXXOXOXOOO XO,1
OOOXOXXXOXOOXO XXOXOOOOOOXOOOXOOX XXOOOXXX XXXXXOXOXOX XXXXOOOXOXOXOOXXOOOXXXOOXX,1
XOXO OXOXXOXO XOOXXOXOOXOO XX OXOXXOO OOXXOOXXXOOOX OOXOOOXXXO XXXXOXOOXX  O XXXO,1
OOOXXOXOOOOOXOXXXOXXXOXOOXXXXXOOXXXOXOOXOOOXXOXXOOXOXXXOOXXXOOOXOXOOXOXX XXOOOXOO,0
OXOXOOXOXOXXOO XXOXXOXXOOXXXOXXOXOOXXOXOOOOXOX OOXOOOXXOXXOOXOOXXXXOX OO XOXOXOXX,1
X O XXXXXXO O X  OX   O   O O X OXXOX XXOXOXXXOXXOOXXXXXOOOOOOOXO  O OO OOXO XOXO,0
OOX XOXXXO  X XXXO XO OXXXOOX OOXOXXOOOOXXXO X OOOXXXOO OOOXXOX O XXOO OXOXXXOXO ,1
 XOOOXOXOXOXXOOXOOXXOXOXXXOXOXXXXOOOXXOOXXXOXOXOXOOOXOOOXXOOXOOXXOOOXOXXXX XOXOXO,1
OOXOOXXOXXXXOOOOOXXOXXXOOOOXXXXXXOOXOXXXXOOOOXXOOOXXXXXXOXXOOXXXXXOOXOOXOOOOOOOXO,1
XOOOOOXXOXXXOOOXOOOXXXXOXXXOOX OOOXOOOXOXOXXOXXOOXOXOOXXXXOO XOXXOXXXOXOXOOXXOOXX,1
OOXXOXOXOOXOXX OXXXOXOXXXXXXOOXOXXXOXXOOOO OOXXOOOXOXXOXOXOX  XOXXOOXXOXXOOOOXOOO,1
XOXOXXO XXXOOOXOXXXOX O OXOO XXXOOXOOXXXO OOXO  OX XOOXOO OOX XOXX XX OXOOOXXO XO,0
XXXOOO OXO X XXOO XXXOXOXXOXX X OOOO X O OXX XXX X OOXXOXOXX OOOXOOXOX XOX OO OOO,1
XOOXXXX XXOOOOXOOOXXXOXOOXXOXXOOXOOXXOOXOOXOOXXOOXXOOXXOOOXXOXXXXOOOXXOXXXOXOX OO,1
XOOXOOXXO OOXOXOOOOXOXOXXXOOOOOOXXXXXOOXOOXOXXO OOXOXXXOOXOXOXXOXXOOOXXXOXXXOXXXX,1
OOO OOXXX X  XOX XO XXO XXOX  X  OXO XXXX  OO XXOOOOXX OOOXOO XOX O XXOOOOXXXO  O,0
