board,winner
OXX O OOO XOXXXO OX XO X ,0
XXOXOXOXXXOOXOXOOOOXOOXXX,1
OXOO XXXOOOXOXXXXOOXOOXXO,0
OXXXXOXOXOOOXOXXXOOXXOOOX,1
OXXXOXX XXO XXOOX OOX OOO,1
XOOOX X OXO XOXO XX XOOX ,1
XOOOXXOXOXOOOXOOXXXXOXXOX,1
XOOOXXXOOXXOXOXOXOXOXOXXO,1
 X XO XOO OOXXOXOX X OO X,0
 OXXOOOXOO OOXXXXXX XXOOO,0
XOXOXXXXXOOXOOOOXXOXOOXXO,1
XOOXOXOOXXOXOXXOXXXOOOXOX,1
XO OX OXO OOOOO O XXXXXXX,0
OXOX  XOO  XO   X   XXOOX,1
OOOOXOOXXOOOXOX X XXXXOXX,1
XOOXOXOXXOOOXXOXXOXXOOXOX,1
O O X OX XXXOXOO XX  OX O,1
XXXOOX OOXXXOOOXOOOXX OXX,1
XOOX XXXOOO XXOXXXXOOOXOO,1
X  OXXOOO X X  X OOXXOO X,1
 OXOXO X OX XOOXOXOXXOXXO,1
OXOOOXOXOXXXXOXOOOXX OXXO,0
XOXXOXOXXOOOXXXXOXOXOOOOX,1
OXOXXOXOOOXXOXXOOXXOXOO X,0
XO  XX OXOXOOX X XXO OOXO,1
XXXOOXOOOXXXXOO OOXXOXOOX,0
XXX XXXXOOXOXXOX O OOOOOO,0
XXXOOOXXXXXXOOXOXOXOXOOOO,1
  XOXOO X X  XXO OX  OOX ,1
XXXXOO XOXO XO XOXXO XOOO,1
OXXOOXXXXOO OXXOOXXOOOXX ,1
 X OO XOO  OOX XOXXXO   X,0
XOXXOOOX OOXOOXOOXX X XOX,0
OOXXXOO OX OXXOXXXOOOXOXX,1
XOXXX O X XX  XXOOOOO O O,0
XXX  O XXOOXXOOOOXOOXX OX,1
XOXXXOOOXOXOXXOOOXOOXXXOX,1
XO   OOXXXX XOOXXO XOOOOX,0
  X XXXOX X O  XOOOOX OOX,1
 XOXOOOXOXXOX X OX O X XO,1
XXXOOOXOXX XOXOOOO OXXXO ,0
XOOOOXXXXOXXOOXXOOOXX OX ,1
XO OXX XOOOOOO O XX XX X ,0
XX OO X OOXO O X XX XXO O,1
XXXXXXOOXOXOXOOXOOOOXOOXX,1
XOOXOOO X OXXOOXX  OOXXXX,1
XOX XXXO XXOXOXXXOOOOXOOO,1
OXXOOOXXOXXOOOXXXXOXXOXOO,1
XXXXO X OXOOO X XXOO OO  ,0
OX XOOXO O X OOXX X OXOXX,1
 X OOOXX XOOXXXOO OXXXOXO,1
OOOOOOOXXX XXXO X XXXOOOX,0
OOOOOXXXOOXXXOXOXXOXX XOO,0
XOOXOXOOXOOXXOXXXOXOXOXXO,1
XOXOOXOXXOOX  OOX O XX  X,1
XXXXXXOOXOXOOXOX XO OOOO ,0
XOOXOXXXXXOOXXXOOOOXXOOOX,1
OXXXOOXOXXOXOOOXOOXXXXOOX,1
OXOOXOXXOXXOOOXOOOXXXXXXO,1
XOXX OX  X OOXO OOOXO XX ,0
  OX OO XXOOXOX X XOO X X,1
O XOO XXXO  OX OXXXXO XOO,1
OOXXXOXOOOOO XXX OX  XXO ,0
OOOXXXOO X OXXOXXXOOOXXXO,1
XXOXXOOXOX OXOXOO  XX OXO,1
OOXOXOXOXXXOOOOXXOXXXXXOO,1
OX OXXX  XX X X OOO OOXOO,0
XOOOOXOX XXOXXXOOXO O XOX,0
OXXXXXXOOOOXOOXXOOOXXOXOX,1
XXXXOXOOOOOXX OXXOOXXOXOO,0
XXOXXOOOOOXO XOXX OOOX XX,0
XOXO OOOXO OOOXXXOX XXOXX,0
 OOOOO XX  XOXX OXXO OX X,0
OXOOOOXXOOXOXXXOOOXOXXXXX,1
OOXOXXOXOOOXOXXOXXXXOOXXO,1
OOXXOOOOOXO OXXOXOXXXOXXX,0
O    X  X X  XOX OOOOO XX,0
OOOOOOXXOOXXXOO OXXXXXXXO,0
X XOO XO O XOOXOXO OXXXX ,1
XOXXXXOXOXOXO XOOOOOOXXOX,0
 OO XXO OX XXXXOXOO X   O,1
XOX XXOOOOOO XXO OXX  XXO,0
OXXOOOOXXXXOOOXXOOXXXXXOO,1
XOX  XXXOXOOX OOXOXXOX OO,1
OXOXOXXO OOXX OOXOXXX X O,1
   XXX OX OXXOXO XO OXOO ,1
OOXOXXOOOXXXXXXOXOOXXOXOO,1
XXOXOXXO XOOXOOOOOXOXOXXX,0
OXO XXXOXX OOXXOOOOOX OXX,0
OOOXXXOX OX XO X XOOXXOXO,1
XXOOOXXOX  XOOXOO XXXXOOO,0
 OXOXOXOOXXOXXOO XXXOOXOX,1
O XOXOXOOOOXXXXOXOXXXO XO,1
OXOXXXOOOOXOXXXOXXOOOO XX,0
OXX OOXO OOXOO OOX XXX XX,0
OXOOXOXOOXXOXOOXOXOXXXOXX,1
OXOXXXXOOOX XOOXXOXOOOOXX,0
  X X XOOXO OXXOOX  OX OX,1
OXOOOXXXXOXXXXOOOXXO OOOX,0
OOX  OOOOO  X XOXXXX    X,0
OX OOXOO OO OXXOX  XXX  X,0
XO OXXOOOXXXXOOXO XOXOOXX,1
OXXXXXOOXOXOOXXXOOOXXOXOO,1
OXXOXOOXOOXOXXXXOOOXOXXXO,1
     XXX X OXO OXOOOOO XX,0
XXXOOXOXXOOOXXOOXXOOOOXXX,1
XOXOXXXXOOXOXOOX X XOOXOO,1
OXOOOXXXOXXOXOXOXOXXOXOOX,1
  OOX X X  XX   XO O XOO ,1
XXOOX XXXXOXXXOOOOOOXOXOO,0
X XOXO X   XO  OX O  XO  ,1
 XX   XXOOOOOXX  O OOXX  ,0
XOOX O OOX OXOO XXX OXOXX,0
XXOXXOXXOXXOXXOOXOXOXOOOO,1
O X  OX OX XXXOOX OXXOO  ,1
XOOX XO X OOXO XOXXX  OXO,1
XOXOXOXOXOXOOXOXO OXXO XX,1
 X X XXOO   OO XXXXXOOOOO,0
 OXXOX XX OXOXOOXOOXOXXO ,1
XO XO XXXOOXOXOOOXO XXO X,1
OXXXXOOOOXXOOXXXOOXXXOOOX,1
 X OO OO  OXXXXO X OXOX  ,0
OXOXO XXOXXOXOX XO  OOX O,0
O OXOX   XOOOOOXXOXXXX XO,0
XOXO XX OOOXOO XXXXOOXX O,1
OX XOOOOXOX OOXOX OX XX X,0
XXOO XOXXXX XOO OOX OO OX,0
 OX X   OOOOOOX  X   X XX,0
XOOXOXXOOXOXOXOXOXXOXOOXX,1
 X X  XOOO O  OOXOX OXXX ,0
OOXO OOXX X XOXOOXXX OOXX,1
X OX XXO OOX  OOXO OX X X,1
 OOOXOXXXOOOXX XXOXXOOXOX,1
XO OO OXXXXOOOOOX   X X X,0
XXXOOOXXXOXOXXXXOOOOXXOOO,1
XOXOXXOXO XXOOXOXXXOOOOOX,0
XXXOOX XXOOXXXOOXXOXOOOOO,0
OOOOOX OXOXXXOXX  XXOXOOX,0
OOOXXX X XOX XOXOXOXOOOOX,0
OXOXXOOXOXXXOOXXXOXOOOXXO,1
OXX OO X   OXO   X   X OX,1
XOO OOXOOXXXOOXOXOXOXXXOX,0
OXXOO XXXOXOXOXOX  OX XOO,1
OOO OXXOOXOXXXXXOXXOOXOXO,0
OXOOXXXOOXOXOXOOOOXOXXXXX,1
XOXOXO OXX XOOO OXOXOOXXX,0
OOXOXO OOX X  XOOXXO XXX ,1
OXOOOXXXXOOOXOXXXOOXXOXXO,1
OO X XXOOOOOXXX XO X XOXO,0
XO OOX  XOXXXXXOXXOOOOX O,1
OOXXOXXXOXOOXOXXOOOOXXOX ,0
XXOXO XOXO OXXXOXXXOOXOOO,1
OOOOXX  XOX XO  XOX  XX O,1
XOOOOOXOXOXO XXOXOXOX XX ,0
XOXXXOXOXXXOOOOOXXOOXOO X,0
OOXO X XXOXXXOOOOX  XXOXO,1
OOXXXOXXOOOOO OXXXXOXXXOO,0
XXOXOXOOOOXOXOOOOX XXXOXX,0
OXOXXOOOOXOOXXXXOOXOXXOXX,1
XOOOOXXXXO  OX  XXXOOXOOX,1
XXO XOXOOOOOXXX OX OO  XX,0
OOXOO OXXOXOOXXXXXOXO OXX,1
OXXXXO XXXOO OXOOOXOOOXXX,1
 OOOXXXXXO X OOOX OO XX X,1
XXXOX  XXOXXXOOOXOOXOOOO ,0
XXOOOXO OXOXXX OXOOXOOXX ,0
OO X OXX    XX O  X OO X ,1
XOXOXXOOO XXXXXOOXO OOXXO,1
O OOXOXXOOXOOXXOXXOXXOOXX,0
XOOXXOOOXXXXOOXOOXXXXOOOX,1
XXOXX OXOXOO OOXOOX OXOXX,0
OO X XO XXO XXOOOOOX XXOX,0
 XOO XX OX XXOOOOX OXX XO,1
OOXOXOXOOX XXOOOX OXXOXXX,1
X OOO XXOXOXXOXXOOX OXXOO,0
OXXXOOXXXOOXOOOXXXOOXOOXX,1
OOOOOXX XOXXXXO O  OOXX X,0
 O  X OOOXX XXO O X OXX  ,1
 XXO XOXOXO X XXX OOOOO  ,0
OXOOXXXXOXXOOOXXXOXOOOXOX,1
 OOXOXOOX XXOXXOXOX XOX O,1
XOOOXXO   XXXOOXOXXOO XXO,1
XO XXO OOXX OOOXOX XOO XX,0
X  XOXX  OOXOOOXXXXXXOOOO,1
O OOXOOXXXXXO OOX OXX XXO,1
XOOXXOXOOXXO OOXOXOXOXXOX,0
 XX XOOXX X XOOX OO OOOX ,0
OXX XXO  XXOOOOOXXOXXOOXO,0
OOOOXXXXXXXOOXXOOOXOXOXOX,1
XXXX XO XXXOOOXO O  OXOOO,0
XOXOX OOXXO  XOOX XXOXOOX,1
OOOOXXXOOXXOXXOOXXXXXOXOO,1
XOX OO X OO XOXXXXX OO XO,1
XOOXO XXOOOXXOOXXO XOXXXO,1
OOXXXXOOOXOXXOXXOXOXOOXXO,1
XOOOXXXOOXXOX XXO OOXXOXO,1
OOOXXXXOOOOXXOXXXOX XOXOO,0
 XXOOOOOOXXXXXXXOX  O O O,0
OOOXXXOOXOXX XOOOOX XOXXX,1
OOOOX OXOOXOX XXXXOX X O ,0
XXXXXOOXOOXOOXO OXXOXOXOO,0
 XXXOXOOXXOOXOXOOX XOXOOX,1
OXXXXXOX XOOOOX OX XOO XO,1
XOOOOO X OOXXXXOXOOX  X X,0
OX XOXXX OXOX OO XXOOOXOX,1
OXXXXOOOXOXOOXOOXXOOXXXXO,1
OXOOOXXXOOX XOOOXX  XOXX ,1
XO XOOXOOXOOXXXXX OO XOOX,0
OXO OOX XXXOXXOX OO X OX ,1
XXXXXOOOOXOOXXOXOOXXXOOOX,1
OXOXX  X OOXXOOXXOXOOOXXO,0
XXOOOXXXOXXOXXO  XOOOXOXO,1
OX OXXXX   OX    XO  OXOO,1
XX XXXXO O XOO XO  XOOO O,0
OOXXXXOXXXOOOX XO XOOOXOX,1
OXOXXXXOXOXXXXOOXOOOXOXOO,1
OXXXXXOOOOOOXOXXOOOXXX OX,0
XXXXOOOXOX  XOXOOXXOOOOXX,1
OXXOOXXOOOOXOXOOXOXOXXXXX,1
XOO X  XOXXOOXOXXXOXOOX O,1
 X  XXOOX O OXO OX   XOX ,1
XOXO   XX XX OXXOOO XO O ,1
OOOOOOXXOX XOX   X XX O X,0
   X X OXXXOXO OX OOXOO X,1
OXOXXX OXOXXXOXOOOOO  XXO,0
OOXOOXXOXXXOOXOXXXXOOOOXX,1
XXOX X OX OXXXO OOXXOOOXO,1
XOOXXXO XOX OOX OXX O OOX,0
XXOXO OXOXXXOO O OXOOOXXX,0
XOXXXXOXXOOXXXOOOXOOOXOXO,1
OOXXXXOOX XOOOOXOOXOXXXOX,0
 XOOOX OOOXOXXOXXXXXXO O ,1
OXXOOOOOXOX OOOOXXXXOXXXX,0
XXOOXO XXOXOXOOXOX XOOXOX,1
XOXOOXXOO XOXXXXOOXXOOOOX,0
OOX  OOXXOXOOOXXX XOOXOXX,0
   OOO OXXXOXX XO XXO OXO,0
 XOOXXOXXO XX OOXOX XOXOO,1
 XXO OOXOOOXXXXX OOX OXXO,1
 O XOOOXOO XX  X OXOXXXOX,1
X XXXOXXOOXOO OXOO OOX X ,0
X XO  XXXO  OOXXOO  OX  O,0
OXXXOXXOOOOOXXX XOOXOOXOX,0
XOOXXXXOOOOXXXXXXOXOOXOOO,1
XXXXOXXXOOOOXOOXOXOOOXOXX,1
O  XX OXX O X OXOX OO XXO,1
XXXXOOOXOOXXXOOOOXXOOXXXO,1
O XO  XXXOOOOOX OXXXXO XO,0
OXOXOOXOXOXOXXXOXXXOOOXOX,1
XOOOXOXXOXOOXOXOXXXOOXOXX,1
XOOOOOXOX XX  OX  X XO   ,0
 OO XXOX XOXXXO OXOOXX  O,1
OOXX  OOOOXXO  XXO XXOXOX,0
 O OXO   XO OXXOXOOXXX  X,1
OOXXOXO XXXXOOXXOXOOOXOXO,0
XXXOOOOOXOXOOXOXOOXOXXXX ,0
O XO XXX XOXOOOXOXXOXXO O,1
OOOXOOOXXXXXOXOXOOOOXXXXX,1
XXO O XX XXOOXOXOOXOXX OO,1
OO OXO OXXXXX OXXOOXOX XO,1
OOOX XXXOXOOOOXXOOOOXXXXX,0
OOXOX XXOXOOXOOXXX XXOOOX,1
XOOOXXOOXOOXOOXXX   O X X,0
XOXOXOXXXOOXOOOOXXXOXXXOO,1
XOX OOXOOXXOXOXOOXXXXO O ,0
XXOXX XXOXXOOX X OOOOOOXO,0
OXX OX X  OOXOXOOXXOXXXOO,1
OXOXX OXOXXO XOXXXOOXOOOX,1
  XOXOX X XOOXX O XOOOX  ,1
XXXOXOX OXXOOX OXOXOXOOO ,0
XOOXO XXO X OXOXOXXOOXOXO,0
OXX XX XOOOXOOOOXXOXXXOOX,1
OXXOOOOOXXXO XOXXXOOXXOXO,0
  OX  XOX O  X O XO  X   ,1
 XOXX  X X O OXXOOOXXOOXO,1
XOX XOXOOXO  OX OOX  XOXX,1
XOOXXXXOOOXOOXOXOOXXXOOXX,1
OXOXXX XOOXOO XXXOOXOXOOX,1
OXXOXXXXOOOXOXOXOOOXXXOOX,1
OX XO OOOXO XXO  XOXXXXOO,0
XXXOOXXXOOOXOOOOXXXOOOXXX,1
OOOXXXXOOOOOXXOXXOX OOXXX,0
OXXOOX OX OOXXO XXO XO   ,0
XXOXO OXOOXXOXOXOX XXXOOO,1
OXXOXXOOXOXOXXXOOOOXXOXXO,1
O OXO OX XXXOOOOX  XX XXO,1
XX X   XOO  X  XX  OXOOOO,1
O XX   X  XOXO   X OOX O ,1
XXXOXOX XOXXO OOXOOXXOOXO,1
XO  O   XXX XOXXOOOOOXOX ,0
OXOOXXXXOXOXXXOXOOOXOO XO,0
OX XXOX OOXOO  XOOX XXX O,1
  X X O X   XO  OX O XOXO,1
XO OXOXO XO XXX XOOOX XO ,1
XOXXXOOOOOXOOXOXXOOXXXOX ,0
OX OX OX XXXXXXOOXOOOXOO ,1
 XOOOXOXXXXOO  XOOX XXOOX,1
XXXOOXXOXXXOOOXOXO  OO OX,0
XXXOXOOXXXOOXOXXXOOOOO XO,0
XOOOOOXXXOXXOOX XXOXOXXOO,0
 XXXOOOOX XOXXOOXXOXOOXOX,1
OOXXOOX OOOXXOXOXXX XXOOX,1
XO OXXXOXXOXXXOOOOX OOX  ,1
OOOXOOOXXOXXOOXOXXXOXXXOX,1
O X OX OO  O  X OX XO X X,0
X XOOO X  OX OXXX O OX XO,1
XOOOXOX XOOOOOOXXOXXOXXXX,0
O XOOXXXXXX XXO XXOOOOOOO,0
XOOXXXXO XOOXXXOXO OXOOOX,1
OOXOXXOXOX  OXXXOOOXOXOXX,1
O X    O XX  XOXOOO O XX ,0
OXXXOOOXO XOOOOXXO XXXOX ,0
 XX O OXXOOO X O X XXOXO ,1
XXOXXX X O OOOOOOXX  XXOO,0
XOXX OOOOXOXXOOXO XXO X  ,0
OO  X XOXO  XOXOXX  O XXO,1
OOXXXXOOOXXO OX XXOOOO XX,0
O X XXO X XOXXO OOO O XXO,0
OOXX O X O  XOOOXXO  X XX,1
 OO XXXOXO  XO   XXOX OXO,1
XXXOOXX OOOXX XOOX OOXO X,1
  XXXX OOX OXOOOXO XOO  X,0
OXXXO XXOOXOXXOOO XOXXXOO,1
OO OXOOO X X  XO  XX X  X,1
X  O XX O OX OXX X OXOO  ,1
XOOOOXOX XXO X OXXOX XO O,0
 XX O XXOO  O  OOOXXX  OX,0
XOX X OO XO O  XXOXXX OOO,0
X XX  OOXOXXO XOOOXOXXOO ,0
 X OXX X OX OXOX O  X O O,1
XXOOOXXXOOXOXXXOOOOXXXOOX,1
OO X OXOXXOXOOXXOXXXOOXOX,1
XOXXXXXOXOOOX OOXXXXOOOOO,0
OOXXOOXXOXOXXXXOOXOOXXOOX,1
XXXOOXOXXOXOXOOOOXXOOXXXO,1
 XXOO X  OXXOOOOXO X XXXO,1
XOXXOXOOOXXXOXOOOXX XOOOX,0
O XXXO OOXXXXXOXOOXOXO  O,1
XOOXOO OOXX O  XX XXOXXOO,0
XOX OXOOOXOX X OOOXX  OXX,0
X  OOX OXXXOOOXXOXOXOXOXO,0
OXXOOOOXXXXXXXXOXOXOOXOOO,1
X OXXOOXOXOOOXOXO XO X XX,1
OOX XO X OXX  X XXX OOOOO,0
OX O XOOX X XXO XXOXOOOOX,0
 OOXXOXOXOXXOOXX OOXO   X,0
X O OO XOOOOOXXXO  XXXXOX,0
   X OO X OXX XXX O XO OO,1
OOOO  XOXOXO OX OOXXXXX X,0
 X OOX O XXO   O X OOXXOX,0
XOXOXOXOXXOXXOXOOXOX  OOX,1
OXOX XOOOOXOXXXXXO OOXXOX,1
 XOOOXOX  XO  XO  OXXX  O,0
OOX OO XX XO XXXXXO X OOO,1
XXX  X XOOOOXO X XO O X O,1
O XXXOOOOXOOOXOX OX XXX X,1
XXOOOXOO XXX OOXXOXOXOX  ,1
O XXO OOX   OX   X  XX  O,1
X XOOOXXXXOXOOOOO OXX XXO,0
OXXOXOOXOOXOXOXXOXOOXXOXX,1
X  X XOOO O  OOO XXX XO X,0
 XXXXXOOOOXOOOXXXOO OXXXO,1
  OXXXOXOXO O X XOXO XXOO,1
XXXOOXOOOXXXOOO XXOO OXXX,1
 OOXOX XXOXXOXX OXOOX XOO,1
XXXOOXOOOOXOXXXXOOXOXXOXO,1
OOXXOXOXOOOXXXOXO  XXXXOO,1
X XX OXO OOXOXXOXX OXOXOO,1
 XO  X OOOOOX X XOXX OXXO,0
X  XXOOOX O  XXOO X XO XO,1
OXOOXOXXX OX OXX OXOXOXO ,1
XO OOOOOX XXXO XXO X  O X,0
OOXOOOOXXXXOXX  XOXOXXOXO,1
OX XOOOOX OXXOXOXXOOXXOXX,1
OO OOXOO XX XOX O   XXXXO,0
OO OX OXXOOXXOXOXOXXOXXOX,1
OOXXXOXX XXOXO   XOOOOOX ,0
OOOOO   X O XX OX   X  XX,0
  X  XXX OOXOOXOOX XO   O,0
 OOO  XOOOXOXXOXOXXXO XX ,0
  OXXX XX XOO  XXOOOOO OX,0
OXOXXOXXOX X OOXXXOXOXOOO,1
XXXOXOXX X  O XOOOOOXO OX,0
XXOXXOOOOX OOX OO X X X X,1
 XXOXX   XX OOOOO  X O   ,0
XOXOXXOOXXOXXXOOOXXXOOOXO,1
OOXOXOOXXXXXXOOOXOXOOXOXX,1
O X X O XO O X OOXOXX XXO,1
 OOX OXOX O  X  XX  XO   ,1
OXXOXOXOOOXOXOXXXOOXOXXOX,1
OXO XO OXXOOXOXOXXOOXOXXX,1
XOOOOXXOXOXXOXXXXOOOX OX ,1
XOX OOXOX XXXXO XOOOX XOO,1
 XOX XOOOOXX OOOXXX   XOX,1
OOOXOXXXXXOOOXOXOXXOOXXXO,1
OOOOXO XXX OXOOOXXOXXXXXO,1
XOOOXXXX OOXXXOOXOXO OOXX,1
O OXXOXXXOOOOXO OX XXXXO ,1
 OOXX OXO XX    XOOX X  O,1
OXOXX XO OXO OOXXOXXOXO X,1
 XOXOXOOXXXOX XXOOOOXXXOO,1
 O  X  OX  XXOOO X  XOXOX,1
O   XXOXXO X  O XX OX OO ,1
O OXOXOXOXXXOXOXOXOXOOXXO,0
XXXXXOXOOOOXXOOXXOX OOOOX,0
XXXX XOO OO  O XXOOXOOX  ,0
X XX OXOX OXO OXOXOXXOOXO,1
XOOOXXOXXO OXXOOOXOXXOOXX,0
OOOOXXXOXXXXXXXXOOOXXOOOO,1
XOOXO XXOXOXOOXOXXOOXX OX,1
OOX XOOXXOOOXXXOXXX OO X ,1
OXOXOXOOXOXXXXXXOOOOXOOXX,1
OOOOOX XOX X XO XXOOXX XO,0
OO XOXXXXOO XXOXXOOXX OO ,1
OX  XOOXOOXOOO OXXXX  XXO,0
XX XOX  XOOOXOOOOXOXX X  ,1
OXO OXXO XXXXXOOXOXXOOOXO,1
OOX O X    X  OXO XOX   X,1
 OXXXOXXO OX OXXXOOXXOO O,1
OXXOOXXOXOXXXXOOOOXOXXXOO,1
OXOOOXOOXOOXO    X XXXXXO,0
XOX OXXXOO XO OXXO XOXOOX,1
XOXOXOXOXXOXOXXOOXOOOXXXO,1
XOXOXX OX OXOXO   XXO XOO,1
XOXOOXOXOOOXOXXXXOO XO XX,1
O XXOOOXX O  XX  XOOXXOOX,1
XX OXOOO OXOOOXX XOOXXXXO,0
XOOOO XOXXXXOOOXOOXXOXXXO,0
XOOXOXXOX XOOOOOXOXOXXXXO,0
X XO XOXOXOXOOOOOXXOX  X ,0
 OXXOOOOXOXXX X XOO OXXXO,1
XO OOXOXXOXOOO OXXXO XXXO,0
XOO XOXOOXXOXX OXXOXXOOOX,1
  X OOXXOOXOOO XXXX XXO O,1
OOOOXOOX XXOOXOXXXOXX XOX,1
XOOXXOOXOOOXO XOXXXXO XOX,1
OXXXXOOXXOOXOXOXXOOOOXXOX,1
OOOXX OX XXOOOX XXXOXOOX ,1
 XOOX X XX  OXO  OX O XO ,1
OXXXXXXOOOOX OOXOOXOXOXX ,1
XXOXXOOOOXXXOOXO OOOXXOXX,0
XO XOXOOXXOXXXXO OX O XOO,1
XOOXOXXOXXOXXOOXOOOOXXOXX,1
OOXOXXXOOOXOXOXXXOXOOXXXO,1
OXOOXXOXXOOXXXOOXXOXXXOOO,1
XOO OXXXXOOOXOXO XXOOOXXX,1
 X  X XO   X  OOX OOXXO  ,1
 OXXXXOOOXOOOXX O XXOXX O,1
XOOOOXXXOOOOXXOXXO  XXX  ,1
XOXXOOXOOOOXX XXXOX OXOOX,1
OXOXXXOXOOXX XXXXOOOOOOOX,0
OOX OXXXXOXXXO OOOOXOO XX,0
O OX OXXXOOOOO XXXXOXOXXO,0
XOXXOXXXXXOXOXO OXOOOOX O,1
XXOXXOOOOXXXXOO XXXOOXOOO,0
  XO  XXOX X  XXOO  OXOOO,0
O OXXOXX OOXXX O XOXOXOOX,1
XXOX  X OOXOOX OXOXX OOOX,0
OOOOOXXOOXO XXOXXXOXXOXXO,0
XOOOXXOXXXXOOOOXOXXXXOOXO,1
XXOOXOXXOO XOXOXOXOXOOXOX,0
XXOOX OOOXXXOXXOOOOOXXOXX,0
O  OOXOO XO  OXX X XXXXOO,0
XOXOOXOXO  XXXOOXO OXXXO ,1
OO  OXXXO XOOXXOXO XO XXO,0
O O X   XXOXOXXXOOOXOXXOO,0
O  X XX OOO OXXOOX  O XX ,0
XOXOXOX XXOOOOXXXOOOXXOXO,0
OXXOOXXOOXXXOOXOXXOXXOOOX,1
 XOOXOOXXOXOXXOO OXXXOOXX,1
XXXX  OO OOX OXOOO XX X O,0
OXXXXXOXXXOXOOXXOOOOXOOXO,1
 OOXXX OXO X XXO  OX OOX ,1
XOXXOXOOXXOOOOXOXXOXOXXOX,1
OOXOXX XX XO XXOOOOOOOXXX,0
 XX XOXX OXXO OXXO XOOOOO,0
XOXXOXOOXOOXXOXXXXXOOOOXO,1
XXXXOOOOOOOXXOX X XOX XOO,0
OXXXO XO XXXOOX XXOO OXOO,1
XX OOOOO XXXOX XXOOOXOOXX,0
XOXOX XOXXXOOOXOXOOXO XOX,1
OXOOX XXOOOOXXXX X  OOXOX,1
X XXX XO OXO OXXXXOOOOXOO,1
OOOOOXOX XX  X XXXXOOX OO,0
XXXOXXX OXXXOX OOOOOXOOO ,0
XXO XXO XOXX O OX OOXO XO,1
 X X   OOOOO    X  XX    ,0
OXXXOOOOOOX X XXOOXXXOX O,0
OOXOX OX OX XXXXXOO  X OO,1
OOXXXOX  X OOOXXOXXOXOXO ,1
XOOOXOOXXOOXOOXXXOOXXXXOX,1
XXX OOOOO X O   X  OXX XO,0
OOXXX OOXOOXOXXXO OXXO X ,1
 O XXX XO   XOOXOX    XOO,1
 XX    XO OXOOOX  OXX  XO,1
XOXXOXOOXXXXXOOOOXOOOOXXX,1
OXOXXXXOXOOXOXXXXOOXOXOOO,1
XOO XX  XOXXO OOOOO XOXXX,0
OOOXXOOOX XXOX XOXOXOXOXX,1
  OXOOXXXXXXXOOOXOOXOO   ,0
 XX  XOOO OXOOOOXXX   X  ,0
 OOXOXOOXOXXX  OX X XOOX ,1
XOXOOXOOXOXXXXXXXOOOOXOOX,1
OXOXXOXO OOOXOXXXOXXOOOXX,0
XOXO OXOXOX XXOXXOXOOOXOX,1
XOOXXXXXOX OOOXXXOOOOOXXO,0
OOXXOOXOOXOOXXX XXOXXOOXO,0
X OOOXXOOOOXXXXXXOO XXO  ,1
OXXOXOXX  OXOOOXOOXXOXXO ,0
XXOOOOOO  X X O  XO XXXXO,0
OOOXXXXOOXOX OOX O OXOXXX,0
  XO   X OOOX  XXOXOXOXXO,1
XOXX OOOXXOXXX OOOOOXX   ,0
XO OOXOOXXOXXXXOXXOOOXXOO,0
OOOXOXOXXOOXXOXOOXOX XX X,1
XOOOXXXOOXOXXOXXOOOOXXXXO,1
 OOXOXOXXXXXOO OXXOXOXOXO,1
XXXXXO XOXOXOXOOOX OOXXOO,1
XOOX  O X O X OXXXOXXOO  ,1
XOO XO XXO X XOXXOXOO XO ,1
XXOXOOOXXOOOXXO  XOOXXOXX,1
X   XXX OO OOX O  O   X  ,0
OXOOOOOXXOX OXOXO XXXX XO,0
XXXOXO OXXOXOXOXOOX OOOXX,1
OOX OOXXXOOXXXOXXXOOOOOXX,0
  OOXOXXOOO OXOXOOXXOXXXX,0
 XOO OXXXXX OOXXXXOO OXOO,1
  OOX XXXOXOOOX OXXOO OXX,0
O XOOX OOX XOX X OXXOOOXX,0
OXX XO OOOOXOX XOXOXO X X,0
OOXOXXXXOXO OOXOOXOOXXOXX,0
XOOOXOXXXXOOOX OXXXXOO OX,1
OOOXX  XXXX XOO X  OOXOXO,1
  OXXXOXXX  XOOO X OOXXOO,1
OXOOOOO XXX O XXXXXO   O ,0
O OXOOXOOXOOX X X X OXXXO,0
OOXXXXOXOXXOOXXXOOXOOOXOX,1
OOXXXO OXOOXXO OOXX OX XX,1
OOXX OO XXXXXOXOOOOOO XXX,0
XXO X XXOOXOOOXO   OXOXXO,0
XOOXOXOOXOXXOOOOXXXXXXXOO,1
OOOXXXOOXOOXOOXXXOX XXXOO,0
XOOOX OXOOOXXX OOXO XXXXO,0
 X OOOXXXOXOOO XO XXXOX  ,1
OXOXXOXO XXXOXXXOOO XOOOX,1
O X OO X O  XO OXXX  X   ,1
OXOOX O OXXXOXO X XOOX X ,1
 XXXOX XXXXXOOXOOXOOOOO O,0
OXOXOOOXXXXXOOOXXOOXXXOOX,1
O OXOOXX X  XXXXOOOXOXOXO,1
OXXOOOXXXOXXXXXOOOXOOOOXX,1
XOXO OXXOOO XOOX XX  X   ,1
OXXOOO XXOXXOOXXXOXXOX OO,1
X OX XOOXO OXOXOXOOXX XOX,1
OXXXXXXOOOOXOOX OXXXOOXOO,0
OOXOX OX O XOXXX OOXXXXOO,1
OO  X    XO  X   X   X  O,1
OXOXXXXOXOOXXOXOOXOO XOX ,1
O  OO OOXXOXXOOOXX XOXX X,0
